p_val,avg_log2FC,pct.1,pct.2,p_val_adj,GeneName
1.2214042130350287e-114,1.9966998277591832,0.868,0.063,3.57089735722921e-110,TTTY14
2.1421966799559555e-99,1.6582071291611613,0.831,0.07,6.262926213519232e-95,TTTY10
4.621793039705747e-94,1.2792608092659943,0.765,0.06,1.351227413088372e-89,UTY
1.9277554768260623e-76,1.3685769618212957,0.64,0.054,5.635985912048676e-72,SGIP1
6.284223429461584e-76,0.9891865371194054,0.662,0.056,1.8372555618373886e-71,USP9Y
7.418006996524301e-60,-1.8329862483668844,0,0.856,2.168728525503845e-55,XIST
3.697994792048299e-58,1.5508297068449126,1,0.995,1.0811457574032406e-53,PLCG2
2.826552539584552e-45,0.44940489546687723,0.331,0.015,8.263709004729396e-41,KDM5D
1.3933384107371715e-44,-0.7745822078498632,0.993,1,4.073564177631195e-40,MALAT1
1.4796368876256728e-42,0.4462783646640892,0.353,0.024,4.325866404662417e-38,EIF1AY
3.334297674071462e-41,1.0555918893909622,0.721,0.226,9.748152679915326e-37,STOX2
3.673094110964225e-39,1.625147567357451,0.603,0.146,1.0738657942815009e-34,HS6ST3
8.999538077419568e-37,0.9741048869871631,0.596,0.142,2.631104952314385e-32,FRMD5
1.729694990047908e-35,-1.1108455419740297,0.787,0.963,5.056936272904064e-31,CHRM2
4.6407125944117173e-35,0.9456176332305373,0.846,0.459,1.3567587341022097e-30,COX6A2
6.997383381568738e-35,0.9919181443860109,0.89,0.521,2.0457550054354364e-30,MIR133A1HG
8.461360540271165e-35,-1.4018930445211422,0.588,0.943,2.4737633675536778e-30,LINC02208
1.528421633403318e-32,0.8823740142969307,0.721,0.294,4.468493487417941e-28,LRRC1
2.2165685483897588e-30,1.0107736516603947,0.485,0.106,6.480359808072298e-26,PDE1A
3.773701014502361e-30,0.3888061093914042,0.243,0.015,1.1032792285999103e-25,ZFY
3.943143319868626e-30,-0.5512479985775087,1,1,1.1528173809967914e-25,TTN
7.382928895876795e-30,-0.7791305335615382,0,0.548,2.15847309199854e-25,TSIX
1.034644928198413e-28,0.6496581249468805,0.596,0.183,3.02488791208088e-24,ABCA1
3.212136391872337e-28,-0.5942588277122103,0.963,0.996,9.391001955277965e-24,MYBPC3
3.606694441772593e-28,1.025686544254877,0.934,0.802,1.0544531869966353e-23,PHACTR1
4.554378359988717e-28,0.9400096213908546,0.912,0.568,1.3315180573263015e-23,ACTA1
4.722474492037137e-28,-0.8546787358533853,0.184,0.715,1.3806626424919773e-23,ENOX1
1.151755740099841e-27,-1.1931450705943332,0.625,0.911,3.367273081755895e-23,ANKRD1
1.8555503498865295e-27,0.35037398195753,0.257,0.023,5.424887002928258e-23,HOPX
2.1384662918710346e-27,0.9521996136811368,0.912,0.787,6.252020050914157e-23,ROR1
2.3132420278414765e-27,-0.7466697042608827,0.89,0.996,6.76299439259734e-23,AC092353.2
2.806508597239675e-27,0.25915960320948495,0.191,0.008,8.205108534889914e-23,AC093151.8
8.20536565854542e-27,0.4584161367618459,0.353,0.057,2.398920703932339e-22,MT1X
3.294168383188123e-26,1.5110630744862248,0.625,0.232,9.630830685088795e-22,AC020637.1
2.6094070998642747e-25,1.0829070016696396,0.728,0.338,7.628862597163194e-21,MT-ND3
3.1833273494845854e-25,-0.9313764428088048,0.199,0.678,9.306775838953133e-21,MGAT4C
3.198594578152132e-25,1.2135863263056428,0.184,0.009,9.351411108685573e-21,AC012405.1
4.215211184177621e-25,0.4456954783491929,0.478,0.119,1.2323591418061693e-20,CALCOCO2
6.236781084938562e-25,-0.5585586153690185,0.963,0.99,1.823385317992638e-20,NEXN
7.492625763179202e-25,0.8463590855644304,0.824,0.477,2.1905440681230717e-20,TBX20
1.7705465819615104e-24,0.34224610107412967,0.25,0.027,5.1763699870226716e-20,PRKY
3.093803504061272e-24,0.6964843271651459,0.765,0.388,9.045043924473535e-20,ZFPM2-AS1
3.8799657009422605e-24,0.5603643443881514,0.581,0.195,1.1343467723274794e-19,AASS
3.963779958753953e-24,0.661885523435938,0.985,1,1.1588507087413057e-19,RYR2
4.495345206259872e-24,-0.6690616688028228,0.676,0.925,1.314259124502136e-19,PPP2R3A
4.674328752343138e-24,0.8279227140147133,0.338,0.062,1.36658675403504e-19,GRXCR2
4.879241838912655e-24,1.5005568254008703,0.654,0.257,1.4264951440245038e-19,LINC02388
4.9597309631569345e-24,0.5777256229200328,0.588,0.198,1.4500269443885614e-19,AC023494.1
1.707263039081217e-23,-1.0030662214402135,0.529,0.883,4.991354221057846e-19,AC093912.1
4.0363610582373353e-23,0.6678482022456509,0.956,0.857,1.1800705189862674e-18,NEK7
4.1232213630563015e-23,-1.1234899462969716,0.478,0.814,1.2054649977031404e-18,KCNMB2
4.4886470982533166e-23,0.5289241122161948,0.596,0.21,1.3123008656453397e-18,S100A1
1.4956228545491772e-22,0.5658024555442136,0.963,0.84,4.372602977559974e-18,MYL3
2.6601782793943766e-22,0.710391830514161,0.926,0.887,7.7772972176374e-18,TENM2
2.664505136689845e-22,0.7217506976036692,0.382,0.089,7.789947217626431e-18,LRRC7
3.152970149980734e-22,0.27664702993832624,0.162,0.008,9.218023530483675e-18,RPS4Y1
2.8917301405241586e-21,0.4633766976635798,0.404,0.103,8.45426223883643e-17,SLC19A2
2.9619148204545267e-21,-0.7630170856755976,0.243,0.673,8.659454169080855e-17,CRIM1
6.741681282422262e-21,-0.8205687370854244,0.243,0.679,1.9709979397289726e-16,KLRD1
1.2699561954541313e-20,0.5918928383275082,0.824,0.521,3.712843933029698e-16,MTFR1
1.4423853097203455e-20,0.5240873804951489,0.985,0.996,4.216957691498402e-16,SORBS2
2.462425325248109e-20,0.4344246607068053,0.507,0.161,7.199146680895372e-16,ZNF682
3.337678777452596e-20,0.4262105936682534,0.478,0.143,9.758037673760409e-16,RPL37A
3.652341690347476e-20,-0.6951301383559116,0.772,0.944,1.067798616589988e-15,SPHKAP
4.9173862277181154e-20,0.26695797376989255,0.221,0.027,1.4376470375356683e-15,RPS10
5.425947728898099e-20,-0.5358777448929379,0.287,0.708,1.5863300780206483e-15,RNF207
2.2868786934467483e-19,0.3546055691224664,0.331,0.071,6.6859185481609134e-15,CST3
3.4710108122569564e-19,0.4790443859067513,0.522,0.186,1.0147847210714437e-14,GPNMB
3.713192820401241e-19,0.6662210218752472,0.816,0.572,1.0855890529725068e-14,STK39
4.2865647204414375e-19,0.7004568071285173,0.897,0.795,1.2532200616682587e-14,DPF3
5.137083311519603e-19,0.7314809767112112,0.86,0.691,1.501877676955871e-14,EYA4
6.865091571791547e-19,0.5408967538822708,0.537,0.207,2.0070781719289764e-14,AC011369.1
7.148145122164708e-19,0.6319963087453502,0.838,0.634,2.0898317079160742e-14,MARK3
1.337831776899553e-18,0.49588716903706453,0.721,0.35,3.911284982943533e-14,OSBPL8
1.4402322787027621e-18,0.3344420639807655,0.309,0.065,4.2106630900153955e-14,LARGE-AS1
4.2372162779060665e-18,0.5599626986940702,0.993,0.829,1.2387925510086175e-13,ACTC1
4.248572339291742e-18,0.43488062230105695,0.213,0.029,1.2421126091153338e-13,MYL4
5.563067366498347e-18,0.5605984612582456,0.86,0.601,1.6264183752694567e-13,NDUFA4
7.42398138993159e-18,-0.4825447552094757,0.772,0.948,2.1704751991603994e-13,RASAL2
9.675828863380933e-18,0.39331513723131045,0.25,0.044,2.8288253264980497e-13,MBNL3
1.486940656485043e-17,0.38667152925843706,0.287,0.058,4.347219703299672e-13,LINC01088
1.6688084881191936e-17,0.42789419198495,0.544,0.208,4.878928495865274e-13,UQCR10
1.839588404068956e-17,-0.6229088790180662,0.125,0.548,5.378220658136e-13,AC093730.1
1.8779766899040886e-17,0.30012062540145307,0.279,0.056,5.490452650603593e-13,RDH5
2.0905534826623448e-17,-0.6308172651515531,0.206,0.612,6.111942161911631e-13,AC002460.2
2.3849749030024295e-17,0.5655649944226359,0.743,0.407,6.972712626417903e-13,COX7A1
3.1262028566783394e-17,-0.541528030306361,0.919,0.981,9.139766671784792e-13,DLG2
4.595428635116084e-17,0.590297017464962,0.787,0.537,1.3435195157625383e-12,KLHL31
4.7773200425006523e-17,0.8088625702833354,0.816,0.717,1.3966972876254907e-12,CACNA2D3
4.822574034554569e-17,-0.8069891735346947,0.118,0.515,1.4099277447423737e-12,AC104041.1
5.971271092252734e-17,-0.6395590228014516,0.809,0.958,1.7457608165310093e-12,PDK4
6.600508971415885e-17,0.3973908828841945,0.515,0.19,1.929724802883148e-12,NDUFB1
7.834794150530172e-17,0.3185881127799282,0.294,0.065,2.2905804178490014e-12,MT1E
9.698111872267823e-17,0.553559781584513,0.926,0.958,2.835339986976221e-12,PDZRN3
1.0034675326549272e-16,0.31345700467677773,0.301,0.068,2.9337376784699454e-12,POR
1.1907566915704391e-16,0.45198986760241305,0.5,0.186,3.481296263475336e-12,MTSS1
1.7069804763303668e-16,0.6017387639721035,0.956,0.985,4.99052812059946e-12,CDH2
2.0543521879178142e-16,-0.6156236478188712,0.86,0.939,6.006104056596522e-12,AC004879.1
2.1350991666168563e-16,0.5750695072086858,0.75,0.496,6.2421759235210415e-12,ATP1A2
3.0436695272623363e-16,0.5426867036955523,0.824,0.584,8.898472229904167e-12,SH3RF2
3.1303997437995687e-16,0.5991130904116505,0.801,0.66,9.152036690972419e-12,ALPK2
4.505091522150365e-16,0.4777427414355116,0.684,0.366,1.3171085574158806e-11,COX7B
5.422155696133798e-16,0.5720174421553524,0.824,0.555,1.5852214393216774e-11,MYL12A
6.413519269255099e-16,0.573620780553535,0.816,0.468,1.8750564935594208e-11,AL158038.1
8.401544880519227e-16,0.4067431151402071,0.441,0.155,2.4562756612686012e-11,ATP5F1E
1.1371364596986703e-15,0.6216083898583625,0.728,0.439,3.3245321535750325e-11,FSTL1
1.3730809362739897e-15,-0.38551321296858276,0.934,0.98,4.014339425290636e-11,LMO7
1.3863177003999166e-15,0.5694409033621688,0.919,0.741,4.053038428889196e-11,TNNC1
1.4359239161494228e-15,0.45890928154220356,0.956,0.881,4.1980671612544524e-11,PLN
1.4553558619182585e-15,-0.38994932134470317,0.404,0.755,4.2548783979042203e-11,PNISR
1.6918130031714609e-15,0.5977178627834356,0.941,0.978,4.946184496072083e-11,PPP1R12B
2.0761856832737533e-15,0.6666921223660038,0.971,0.984,6.069936463619145e-11,FHL2
2.443743460476774e-15,-0.6335063526791933,0.64,0.848,7.144528381049897e-11,AC117464.1
2.9996386145595054e-15,-0.49275127015218645,0.103,0.47,8.76974345352617e-11,HFM1
4.2162561913349486e-15,0.3473185682000032,0.338,0.094,1.2326646600986857e-10,HOGA1
4.321471987900674e-15,0.4948993793248522,0.684,0.378,1.263425550382641e-10,COX7C
4.4914875472022926e-15,0.4772894368878883,0.574,0.262,1.3131312993000622e-10,NDUFA1
6.619413324841667e-15,0.3367987875122922,0.316,0.085,1.9352516796507099e-10,RPL38
1.0228892487428118e-14,0.5737689635452308,0.949,0.94,2.9905190076244846e-10,SYNPO2
1.1170557571450547e-14,0.5734128562453206,0.713,0.436,3.2658242115892817e-10,SMYD1
1.1266658043974046e-14,-0.4900273315406817,0.596,0.857,3.293920145736252e-10,KIF13A
1.7072067562302307e-14,0.48641197965582017,0.529,0.238,4.991189672514702e-10,AC117834.1
1.723150889528567e-14,0.7923461681026531,0.787,0.668,5.037803940625718e-10,DYNC1I1
1.9899505167919747e-14,0.5521859646214353,0.963,0.963,5.817819330893017e-10,PPM1K
2.5414244911848042e-14,0.2914971984062934,0.265,0.062,7.430108642427894e-10,SLC15A2
2.9502036538201804e-14,-0.33100008186174,0.949,0.994,8.625215402308679e-10,DST
3.0152221592945356e-14,-0.45884343223021773,0.912,0.98,8.815303504913504e-10,FRY
3.078822293575296e-14,0.4975359879578415,0.757,0.464,9.001244857496735e-10,FOXN3
4.805037797263282e-14,0.337924495124036,0.39,0.128,1.4048008504078931e-9,LINC00881
5.1760195725088993e-14,0.6522271014137347,0.691,0.397,1.5132610822187017e-9,MT-CYB
7.181776873055772e-14,-0.5213775164331143,0.625,0.868,2.0996642866065855e-9,LDLRAD4
1.1365847570577427e-13,-0.4683505953847529,0.11,0.445,3.3229191957340167e-9,GABRE
1.2910831104757523e-13,-0.47470209146639997,0.419,0.72,3.77461058178691e-9,GMDS-DT
1.363772593568485e-13,0.34659408988310164,0.478,0.191,3.987125554556823e-9,PRDX6
1.3766070761111262e-13,0.38338542671957965,0.449,0.179,4.024648447718489e-9,AC008957.2
1.8462043709433571e-13,-0.5224750402904493,0.441,0.75,5.397563098889999e-9,ASB18
2.1300309543435093e-13,0.4299022989148049,0.824,0.559,6.227358498118684e-9,CKM
2.2133826631668733e-13,-0.46646385977000204,0.64,0.845,6.471045554034671e-9,CDC42BPA
2.8840994407783115e-13,0.6248584461796147,0.949,0.982,8.431953125059472e-9,MAST4
3.0503919244854033e-13,0.43670874720149977,0.706,0.413,8.918125830425526e-9,AC108472.1
3.3358666598670703e-13,0.3742210093454176,0.426,0.16,9.752739766787366e-9,RPL41
3.82753317165773e-13,0.5177320517473688,0.757,0.54,1.119017598065854e-8,HIF3A
4.798758538865681e-13,-0.545327711344267,0.5,0.785,1.4029650464227704e-8,XIRP2
4.866700984820067e-13,0.3478988334783485,0.382,0.134,1.4228286999219948e-8,LAPTM4A
5.021491137968884e-13,0.40768533464091616,0.515,0.233,1.4680831490965828e-8,STARD7
5.795440666776267e-13,-0.4224191485635602,0.941,0.996,1.6943550333387094e-8,PLCL1
6.318678891655908e-13,0.2737297572504328,0.228,0.051,1.8473289607645213e-8,GRK5
6.639307285786759e-13,-0.39377219861296675,0.801,0.937,1.941067878072617e-8,AC097522.2
8.655288133500618e-13,0.2740793501655566,0.221,0.048,2.5304600387102407e-8,CHST7
8.749746677710349e-13,0.2520984782834692,0.235,0.054,2.5580759386953977e-8,OST4
9.902995162532317e-13,0.3577127617785973,0.206,0.043,2.8952396657179483e-8,FMO5
1.024629527488374e-12,-0.49018089105152307,0.743,0.887,2.99560688656501e-8,AIG1
1.5278103987902229e-12,0.4782556232049805,0.735,0.529,4.466706481903096e-8,ELL2
1.7079484809967017e-12,0.5942187547208228,0.471,0.223,4.993358179041957e-8,CADPS2
1.8840332631104608e-12,-0.5657707072995722,0.221,0.537,5.508159648029743e-8,LINC01725
1.904444661645304e-12,0.2747510786932314,0.257,0.067,5.567834412786211e-8,AP002518.2
1.9705898614567806e-12,0.3361199982772879,0.294,0.087,5.761216518955044e-8,RPS27
2.3065990620886636e-12,-0.5333224225274417,0.397,0.687,6.743573017922417e-8,C6
2.415403962803274e-12,0.4024013007914316,0.515,0.243,7.061675025651651e-8,STARD13-AS
2.4844966000293627e-12,0.3129475768785629,0.346,0.115,7.263674259845844e-8,RPL35A
2.5102604688912866e-12,-0.41459450007770726,0.184,0.502,7.338997506850566e-8,FUS
2.653994964173173e-12,0.5051014986548976,0.971,0.994,7.759219677256689e-8,SGCD
2.6589853318766355e-12,0.4433092443716376,0.434,0.184,7.773809516274532e-8,AQP4-AS1
2.823840065860583e-12,0.3446285012403427,0.471,0.198,8.255778816550001e-8,AC008496.2
2.851034539895194e-12,-0.49191561969923514,0.471,0.796,8.335284580837588e-8,WWOX
2.953401493852747e-12,0.3824046146041739,0.574,0.288,8.634564607427891e-8,RREB1
3.5099613823190565e-12,-0.4025454457863278,0.257,0.573,1.0261723097347993e-7,NDUFV1
4.177954300838638e-12,0.46632675310468663,0.434,0.184,1.2214667193931842e-7,DISC1
4.317865977564045e-12,0.26311590747549796,0.265,0.072,1.2623712972006243e-7,CELF2-AS2
4.322011294194714e-12,-0.3756450837307903,0.985,0.999,1.2635832219707664e-7,PALLD
