"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KLF6",8.70350011144037e-31,0.314401914952431,0.444,0.232,2.54455529258071e-26
"RPS6",9.95908645144497e-31,0.384711216477188,0.664,0.447,2.91163851494445e-26
"BICRAL",1.0167034403238e-30,0.337578537071514,0.452,0.241,2.97243417813065e-26
"FMO3",1.0684009890454e-30,0.310955672572129,0.228,0.076,3.12357713157312e-26
"OGA",1.29380645429963e-30,0.32446031118784,0.48,0.267,3.7825725497904e-26
"ITGA5",1.35661885623139e-30,0.287332061437742,0.388,0.187,3.9662108880781e-26
"YPEL3",1.94016636798762e-30,0.276226513060738,0.421,0.213,5.67227039344859e-26
"DENND6A",2.02269376112649e-30,0.307273379681175,0.38,0.183,5.9135474800294e-26
"MT-ATP6",2.09622521058923e-30,0.373536871640157,0.975,0.915,6.12852402567868e-26
"PHF3",2.25950918000035e-30,0.40595122967589,0.584,0.372,6.60590103864903e-26
"HMGN2",2.71216490450888e-30,0.27550119019787,0.378,0.18,7.92928531482215e-26
"TAGLN",3.75400331663798e-30,-0.401271979791403,0.164,0.372,1.09752040965228e-25
"PLEKHG1",3.77677012834696e-30,-0.432893466374406,0.084,0.276,1.10417651472352e-25
"POSTN",5.47521850674503e-30,-1.80303676546392,0.032,0.196,1.60073488263198e-25
"FN1",5.51361371088067e-30,-0.824673656207815,0.707,0.801,1.61196010451307e-25
"ATP10A",6.43472394029276e-30,-0.445913196259803,0.112,0.311,1.88125589118399e-25
"PLTP",6.91242710059042e-30,0.343262545896198,0.543,0.317,2.02091718712862e-25
"CYTOR",8.58309511002844e-30,-0.603465016993318,0.129,0.321,2.50935368636791e-25
"FBXL4",9.25526852792164e-30,0.296779342540383,0.333,0.15,2.70587030682317e-25
"PLCE1",1.21503537638976e-29,-0.354876259161638,0.091,0.285,3.55227742641311e-25
"AMPH",1.39717396521672e-29,0.384976863746835,0.271,0.11,4.0847778047076e-25
"RPL3",1.7169385339673e-29,0.347582713181606,0.694,0.478,5.01964149790681e-25
"CEP68",2.07363943387767e-29,0.275740347920202,0.312,0.136,6.06249224888475e-25
"ATG13",2.08266374749764e-29,0.257142829995054,0.308,0.131,6.08887573218411e-25
"GABPB2",2.36056292891906e-29,0.266522950535221,0.294,0.123,6.90134177898776e-25
"MSI2",2.98094709973408e-29,0.452274594825534,0.5,0.294,8.71509694078255e-25
"TMEM50A",3.19023597748252e-29,0.292141993109506,0.468,0.254,9.32697390376789e-25
"PPFIBP1",3.24224141297805e-29,-0.532140666047536,0.301,0.497,9.47901699498261e-25
"LDLRAD4",3.39022474559918e-29,-0.517796565248689,0.186,0.398,9.91166106623376e-25
"COL4A1",4.82191533272112e-29,0.39025870996446,0.881,0.734,1.40973516667435e-24
"CLK1",6.89670296467545e-29,0.306031895076578,0.478,0.27,2.01632007875251e-24
"TXNRD1",7.90685769253044e-29,0.355431720543396,0.355,0.171,2.3116489149882e-24
"AP001528.1",1.28043024665671e-28,0.32005785570009,0.351,0.168,3.74346586912556e-24
"CLSTN2",1.43136083868092e-28,0.440132225302279,0.345,0.166,4.18472654796752e-24
"ARHGAP29",1.60029625929698e-28,0.307168024392403,0.438,0.232,4.67862614368066e-24
"SYTL4",1.92919320273232e-28,0.351871200337674,0.384,0.194,5.64018924750821e-24
"SOCS3",2.07292621516902e-28,-0.326428326864532,0.028,0.183,6.06040708266815e-24
"PBX1",2.87652303712929e-28,0.507422145263592,0.683,0.508,8.40980275135119e-24
"KCTD9",4.01338794489727e-28,0.315197370511184,0.348,0.167,1.17335409957017e-23
"MTRNR2L12",5.18365676236488e-28,0.363089395854128,0.731,0.523,1.515493891045e-23
