p_val,avg_log2FC,pct.1,pct.2,p_val_adj,GeneName
4.700951248074213e-41,-1.7500217469916526,0,0.727,1.3743701068869768e-36,XIST
7.712368538656859e-17,-0.44148507592658853,0.004,0.364,2.2547880659617194e-12,POLD2
6.625691400658957e-13,-0.5109432122534247,0.021,0.455,1.9370871378966525e-8,DDX11
3.1434761866548693e-10,-0.9528874041618806,0.033,0.455,9.190266979304175e-6,DUSP1
2.015142114910515e-8,-0.4119810816165055,0.025,0.364,5.891469487152381e-4,PAGR1
2.987992843477543e-8,-0.4296109756382966,0.012,0.273,8.735695877190945e-4,LINC00877
4.698091632254033e-8,-0.5296933034197496,0.066,0.545,0.001373534069605789,NCBP2
4.712354411777348e-7,-0.32417470064769793,0.017,0.273,0.013777039358272253,NBPF3
5.087081444310265e-7,-0.5130145622731194,0.079,0.545,0.01487259131058549,ZFP62
5.302210082937693e-7,-0.9562711769599488,0.116,0.636,0.015501541398476641,FOS
2.5439298249094166e-6,-1.147649288068579,0.104,0.545,0.0743743323610517,NAMPT
2.8701380747169152e-6,-0.417833807861943,0.021,0.273,0.08391135675242374,ZNF230
3.395094721319227e-6,-0.31829813431102866,0.021,0.273,0.09925898927248891,ALAS1
3.395094721319227e-6,-0.31829813431102866,0.021,0.273,0.09925898927248891,AC022217.3
3.395094721319227e-6,-0.31829813431102866,0.021,0.273,0.09925898927248891,CXorf40B
4.818092753791844e-6,-1.034956363010249,0.066,0.455,0.14086175974985835,AC002070.1
5.279063722086449e-6,-0.6299228684796256,0.1,0.545,0.15433870697891944,PAXIP1
5.4406318655241236e-06,-0.3888047592504109,0.041,0.364,0.15906231322046327,POP5
5.7093149829773575e-6,-0.4910720093924421,0.095,0.545,0.16691753284232602,PA2G4
6.033143140900506e-6,-0.38306838970126644,0.041,0.364,0.1763849728673672,SECTM1
6.481870288378754e-6,-0.5876430649870616,0.133,0.636,0.18950395975104126,HLA-DQB1
6.678956053956425e-6,-0.5286452139868836,0.008,0.182,0.19526595919347003,SATB1-AS1
6.678956053956425e-6,-0.3360001360444876,0.008,0.182,0.19526595919347003,ADAMTS12
6.678956053956425e-6,-0.3360001360444876,0.008,0.182,0.19526595919347003,FCN1
1.1089899811679214e-5,-0.5050904860079869,0.025,0.273,0.3242243108942535,ZPR1
1.2275009123621946e-5,-0.5954767224650922,0.075,0.455,0.3588721667382112,TAF5L
1.3643869012588257e-5,-0.485638123341814,0.104,0.545,0.39889215445203025,CCT6A
1.5446758547397374e-5,-0.48767343293057724,0.025,0.273,0.4516014328917096,DHRS9
1.586675745608119e-5,-0.3124454080655909,0.025,0.273,0.4638805209859897,ZNF619
1.586675745608119e-5,-0.3124454080655909,0.025,0.273,0.4638805209859897,BPGM
1.586675745608119e-5,-0.3124454080655909,0.025,0.273,0.4638805209859897,MRPL11
1.586675745608119e-5,-0.3124454080655909,0.025,0.273,0.4638805209859897,AC009133.1
1.6210532575012085e-5,-0.983972434291444,0.166,0.636,0.4739311303630533,MCL1
2.800331409247673e-5,2.059840773023369,0.909,0.273,0.8187048908076497,LINC00278
3.166004281517902e-5,-0.37735473850687284,0.05,0.364,0.9256130117445738,TMCC1-AS1
3.490170488311172e-5,-0.43108990456421,0.079,0.455,1,AL390957.1
4.5438260076198886e-5,-0.40615200281430774,0.029,0.273,1,TAS2R14
4.56676290405222e-5,-0.5465671219841457,0.12,0.545,1,PPP6R1
4.75214490800836e-5,-0.6045503060905544,0.261,0.818,1,CFD
5.15429852118557e-5,-2.0082399581750683,0.581,0.909,1,PDE4D
5.4731011290561275e-5,-0.3066163292633934,0.029,0.273,1,FAM89A
5.4731011290561275e-5,-0.3066163292633934,0.029,0.273,1,AUXG01000058.1
