p_val,avg_log2FC,pct.1,pct.2,p_val_adj,GeneName
6.336194211324723e-8,1.2630344058337937,0.818,0.232,0.001852449739622896,MT1M
3.094199057156806e-7,1.5449601504798607,0.818,0.321,0.009046200363503638,GPX3
4.748588949526196e-7,0.7500217469916524,0.409,0,0.013882974652834786,SFRP5
3.6439866413635824e-6,0.6443163062005317,0.409,0.018,0.10653559344690569,RPS10
1.1742570703540688e-5,0.4474589769712214,0.318,0,0.34330579708871556,APRT
1.3166221286129475e-5,1.9900297112450718,0.864,0.446,0.38492764552128134,MT2A
1.7712587088136467e-5,1.2934755193979304,0.818,0.482,0.5178451961087578,TMSB10
1.844361127817523e-5,0.8624964762500651,0.5,0.071,0.539217419328731,HIF3A
2.7832442107425932e-5,1.1422482770287925,0.909,0.554,0.8137092774527046,MT-ND2
3.940158272513185e-5,0.5871109672997329,0.5,0.089,1,SUN2
4.7811754588014496e-5,0.8624964762500649,0.636,0.161,1,HAND2
4.8017408427959765e-5,1.2043324497914571,0.773,0.375,1,MT1E
9.715901882513815e-5,0.7969081346224883,0.5,0.125,1,S100A1
1.0292227701689118e-4,1.001747662286267,0.636,0.214,1,AKAP12
1.0683706479403757e-4,0.9328858041414629,0.409,0.054,1,CFD
1.1180894450824157e-4,1.329064276168991,0.636,0.268,1,TMEM132B
1.2294388101329187e-4,0.4441386186796099,0.318,0.018,1,ARRDC3
1.6960852997370028e-4,0.9143498527040355,1,0.804,1,MT-CO2
1.7089448188716924e-4,0.7629608026991508,0.409,0.071,1,AZGP1
2.1736972003834416e-4,1.1307713347797388,0.955,0.768,1,FTH1
2.2744969067787208e-4,0.8420323736903494,0.591,0.196,1,LMNA
2.613414390172101e-4,0.2954558835261713,0.227,0,1,METRNL
2.6264880088190326e-4,0.3479233034203068,0.227,0,1,NET1
2.778374114235048e-4,0.8543838304627456,0.864,0.411,1,FTL
3.185732296420539e-4,0.6303230341210317,0.682,0.232,1,SOX10
3.947214592922394e-4,0.9542594549340302,0.5,0.143,1,MT1X
4.0709154588452687e-4,0.48994230829273466,0.318,0.036,1,ALDH6A1
4.167623546203005e-4,0.42192388486408366,0.273,0.018,1,AL513166.1
4.167623546203005e-4,0.42192388486408366,0.273,0.018,1,ACKR3
4.326866332944055e-4,0.3730142843831373,0.273,0.018,1,SMDT1
4.4540447149095093e-4,0.8983619288070708,1,1,1,PLCG2
4.4811983249369255e-4,0.3223882113131693,0.273,0.018,1,UBTF
4.8134082909078585e-4,0.970360509560126,0.955,0.839,1,VIM
4.956490931335183e-4,0.970221955414436,0.818,0.714,1,CD9
4.992516691494759e-4,0.34792330342030664,0.318,0.036,1,RAB4A
5.589112889781268e-4,0.34792330342030664,0.273,0.018,1,NDUFB5
5.704163117163284e-4,0.41947656444534087,0.318,0.036,1,METTL7A
6.110100736584035e-4,-1.0057136511943936,0.409,0.768,1,ADK
6.446512690238236e-4,-1.283751942469178,0.636,0.875,1,XKR4
6.52203875010694e-4,0.5350088560208018,0.5,0.143,1,HINT1
7.575337691729207e-4,0.8128860280308332,0.591,0.214,1,ZFP36
8.073062807829536e-4,0.6185708933639759,0.409,0.089,1,RPS5
8.379896653761793e-4,1.244829810456203,0.818,0.661,1,TIMP3
8.727993594561856e-4,-1.0561905468223003,0.545,0.839,1,SOX6
9.029440486159939e-4,0.48118983428377093,0.409,0.089,1,NDUFS5
9.100750764641885e-4,0.7080988676646325,0.455,0.125,1,PFN1
9.416402108942443e-4,1.0922684279521104,0.773,0.518,1,KLHL29
9.679121117827988e-4,1.0907654639231823,0.727,0.393,1,LGI4
9.679646588223542e-4,-1.1069786567364766,0.182,0.589,1,GINS3
0.001030894288149838,0.5178483048626191,0.409,0.089,1,CCN5
0.0010472705474559826,0.7523135584996423,0.455,0.125,1,ECE1
0.00105463692357275,1.2027253878803714,0.636,0.268,1,BICC1
0.001096798324873556,0.46991382779891716,0.5,0.143,1,ATP5MD
0.0011252947766016105,0.4954804918341644,0.409,0.089,1,NDUFB1
0.0011906411149332219,0.3937269930334316,0.409,0.089,1,SPCS2
0.001196434844006206,0.6449050411774384,0.545,0.196,1,RPS26
0.001197137906006118,0.2954558835261713,0.182,0,1,DHTKD1
0.0011983157227868767,0.3479233034203068,0.182,0,1,ARRDC4
0.001214256505041274,0.9542594549340297,0.909,0.714,1,CST3
0.0012563644367575239,-0.8838069824954772,0.318,0.696,1,HSPA12A
0.0012677046801653179,0.594563271003432,0.318,0.054,1,PCSK5
0.001422695706147881,1.0407417939021306,0.545,0.232,1,SERPING1
0.0014324239385383026,0.6610811886799373,0.455,0.143,1,RPL22
0.001535347068939017,0.5129825496908029,0.455,0.125,1,CSRP1
0.0015599744765052751,0.3706433799203904,0.409,0.089,1,TMEM179B
0.00158128231247709,0.8504236439494903,0.818,0.536,1,RHOB
0.0015978381029653104,0.5046488071077601,0.364,0.071,1,RAB28
0.0016024187676431576,0.5889314029241015,0.682,0.304,1,RPL9
0.001761128726514696,-0.6983703488536281,0.045,0.411,1,STRN3
0.0017808731388634547,0.46922959964244054,0.227,0.018,1,RPS6KA2
0.001815746187116177,0.7147056340919296,0.545,0.179,1,ELL2
0.0018294152941609359,0.44610369735921024,0.591,0.214,1,TOMM7
0.0018344958888291921,0.3232612491860376,0.318,0.054,1,ANAPC11
0.0018514129622043327,0.39683290390125325,0.273,0.036,1,WWC3
