"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SACS",5.27997013605571e-72,0.686170227878028,0.554,0.178,1.54365206897725e-67
"FLNB",1.06605076574929e-71,1.02445598302294,0.591,0.225,3.11670601874463e-67
"ACTN2",1.16756175463443e-71,0.913501415208211,0.934,0.918,3.41348354584923e-67
"PRKAG2",4.66966394648143e-71,1.15783523834752,0.794,0.503,1.36522295139331e-66
"RBFOX1",1.21155051677653e-70,-0.904724575427698,0.603,0.871,3.54208909084785e-66
"STXBP6",2.85098392247345e-70,-0.859209575957485,0.103,0.626,8.33513659574337e-66
"ATRNL1",6.83270121031394e-70,0.710523273985527,0.534,0.16,1.99760852584738e-65
"TECRL",1.28898184288638e-69,-0.877925357829298,0.889,0.958,3.76846731586262e-65
"RBM24",1.82117080288647e-69,0.76925980905995,0.877,0.687,5.32437495931887e-65
"PLD1",1.98333536820992e-69,-0.777858330730428,0.277,0.769,5.79847928249851e-65
"PDZD2",2.4735383272932e-69,-1.0272741628602,0.549,0.865,7.23163665367441e-65
"IL1RAP",4.18795097603956e-69,0.702535185712128,0.517,0.158,1.22438934735493e-64
"AP1S2",4.47752952868977e-69,0.797678692799315,0.737,0.36,1.30905053300774e-64
"TRDN-AS1",7.28908616862117e-69,-0.986484237929282,0.751,0.94,2.13103723225809e-64
"PDLIM5",1.31881916017221e-67,0.999388806097135,0.96,0.97,3.85569969667948e-63
"ENAH",2.21124205379305e-67,1.34499719247889,0.794,0.542,6.46478726846938e-63
"NEXN",2.71566202466342e-67,0.781348010744702,0.957,0.943,7.93950949530598e-63
"ARHGEF12",4.01124496464902e-67,0.905087060959303,0.831,0.631,1.17272757786479e-62
"FILIP1",2.37846313678492e-66,1.36749428274638,0.88,0.918,6.95367482670439e-62
"CORIN",2.59939979439104e-66,-1.15477703403462,0.106,0.607,7.59960523888164e-62
"BDNF",5.37389601251244e-66,0.879296535537638,0.591,0.213,1.57111223821814e-61
"ASB15",6.39199549499471e-66,-0.734846219343744,0.18,0.657,1.86876380291665e-61
"LINC01505",2.00500879343474e-65,-0.72080463367298,0.38,0.785,5.8618437084858e-61
"PTPN11",5.94816174066998e-65,0.611903922767039,0.614,0.23,1.73900456650228e-60
"MYL12A",8.21456428270097e-65,0.779050028852172,0.894,0.583,2.40161001369046e-60
"RNF146",9.70253387455485e-65,0.671462561502036,0.62,0.251,2.83663280356486e-60
"ST3GAL6",1.82997931830609e-64,0.917190773345746,0.823,0.605,5.35012753499967e-60
"PIK3R1",1.17155616718832e-63,-0.92483769296006,0.443,0.798,3.42516161039176e-59
"CSGALNACT1",3.17229681835129e-63,-0.743448299944597,0.234,0.698,9.27452697813182e-59
"CCDC141",4.60362928360958e-63,-0.772208070499429,0.583,0.871,1.3459170573561e-58
"MYLK3",5.97540643175333e-63,-0.788243866888028,0.429,0.833,1.7469698243874e-58
"AKAP13",7.6976076684527e-63,1.14589217041608,0.909,0.944,2.25047257794883e-58
"CORO1C",1.16834966795573e-62,0.651100747243866,0.591,0.224,3.41578708923538e-58
"LINC02147",1.4261212146864e-62,-1.01903934990852,0.086,0.577,4.16940798325716e-58
"CLIP1",2.05933561684745e-62,0.861357593090414,0.603,0.252,6.0206736094152e-58
"UBR1",3.8640116085928e-62,0.67228464164267,0.651,0.28,1.12968243388819e-57
"FBXO32",6.14761995623123e-62,-0.813187241175728,0.151,0.635,1.79731817040376e-57
"IGF1R",6.35774382592034e-62,1.02655565097623,0.84,0.753,1.85874998494607e-57
"USP47",1.06076976207552e-61,0.689178772160658,0.834,0.577,3.10126647640398e-57
"GBE1",1.54505486680761e-61,1.66577509094988,0.837,0.685,4.51712240859873e-57
"ATP11B",3.8605758121808e-61,0.799427935423209,0.731,0.387,1.12867794444918e-56
"DGLUCY",5.56184850865467e-61,-0.705659098011892,0.346,0.771,1.62606202999028e-56
"ITGAV",9.20653649899736e-61,0.883962695438758,0.811,0.573,2.69162301084687e-56
"MLIP-AS1",1.62871511594804e-60,-0.835151900712637,0.449,0.786,4.76171151298568e-56
"COL4A2",1.73702024933277e-60,0.916697116830273,0.597,0.257,5.0783524009493e-56
"LARGE1",3.12575726288518e-60,1.20781409982548,0.88,0.907,9.13846393377111e-56
"AC009318.1",3.47061001433171e-60,0.78221889448903,0.637,0.274,1.01466754379002e-55
"NR3C2",4.58519330742425e-60,-0.757292185101509,0.197,0.669,1.34052711535855e-55
"ZNF704",1.20237461284865e-59,-0.743121739401246,0.103,0.576,3.51526241812432e-55
"HACD1",3.54438138280367e-59,0.7047379762572,0.84,0.632,1.03623534107648e-54
"SMG1",4.60615016662098e-59,0.747913839626017,0.831,0.593,1.34665406271331e-54
"ADGRL2",8.99482511504856e-59,-0.762261750179426,0.497,0.825,2.6297270706356e-54
"IFRD1",1.87950791900853e-58,0.711637698507446,0.617,0.259,5.49492935201335e-54
"MYOM2",6.23982369344239e-58,-0.841443039760191,0.697,0.919,1.82427485501482e-53
"MFGE8",6.75887200155335e-58,0.519294720504916,0.509,0.168,1.97602381837414e-53
"SLC38A2",7.12094725827951e-58,0.651465200774265,0.709,0.331,2.0818801404306e-53
"NEK10",2.20014067928406e-57,-0.792861599176217,0.266,0.704,6.43233128995488e-53
"FIGN",3.1273292160365e-57,-0.707413534315223,0.186,0.649,9.1430596960043e-53
"PDE10A",5.71138660992631e-57,1.06851433717993,0.651,0.331,1.66978098927805e-52
"DIAPH1",9.24053331092299e-57,0.630658806188471,0.643,0.282,2.70156231878145e-52
"NFIA",1.2165541087207e-56,-0.685244844675058,0.586,0.879,3.55671759225584e-52
"PTPN1",3.21148702158058e-56,0.681928887721561,0.637,0.282,9.38910345629299e-52
"ART3",3.32906953023578e-56,-0.680137143581085,0.083,0.537,9.73286767859732e-52
"WNK2",4.2983689948648e-56,-0.686775963854863,0.291,0.719,1.25667115933867e-51
"KIAA1217",3.21953633733411e-55,-0.756435579073919,0.329,0.737,9.41263643583002e-51
"KANK1",9.14633151562365e-55,-0.751267087126542,0.689,0.894,2.67402148190773e-50
"RUNX1T1",1.24818351949276e-54,-0.634093468460834,0.12,0.585,3.64918933758902e-50
"CAP2",1.92948336958125e-54,0.933124536745319,0.751,0.521,5.64103757930774e-50
"LHFPL6",3.50870975978104e-54,-0.790047935494534,0.329,0.736,1.02580638536959e-49
"TBX5",1.82794356525893e-53,-0.628656495230756,0.097,0.54,5.34417580739101e-49
"SLC2A13",2.04237859442051e-53,0.866963646694754,0.58,0.259,5.97109805864779e-49
"BZW2",2.33384180122438e-53,0.645435813008181,0.749,0.422,6.8232198900596e-49
"MPRIP",3.87991633047885e-53,0.717022855373139,0.66,0.329,1.1343323383788e-48
"GTF2IRD1",1.05877380180159e-52,0.706566121224793,0.666,0.341,3.09543108694712e-48
"NT5DC1",1.16368777602999e-52,-0.657958056355422,0.2,0.636,3.40215758200127e-48
"VWC2",1.17234452683633e-52,-0.789930945003112,0.22,0.639,3.42746645865868e-48
"PXYLP1",1.26348698998012e-52,0.589354872885718,0.531,0.2,3.69393056390587e-48
"TMEM65",6.10675349151409e-52,-0.706578572022882,0.483,0.794,1.78537045077906e-47
"PTGDS",7.23363801036765e-52,-0.75496013128203,0.394,0.764,2.11482640871109e-47
"SSBP2",1.10044490251176e-50,0.819957932128737,0.671,0.364,3.21726071698338e-46
"TPM1",1.18471065711287e-50,0.577847228278004,0.991,0.981,3.46362007713518e-46
"KLHL24",1.34446121307403e-50,-0.668008640309156,0.529,0.821,3.93066680254322e-46
"PHF20L1",3.11717448573046e-50,0.603649495736336,0.694,0.37,9.11337132648157e-46
"IL1RAPL1",3.90967075277732e-50,-0.970145505649219,0.634,0.847,1.14303134128198e-45
"HAND2-AS1",5.61678889056733e-50,-0.697479954040524,0.506,0.825,1.64212440004626e-45
"CPED1",7.42118276642255e-50,0.993893285181638,0.834,0.79,2.1696569935913e-45
"SLC25A36",1.84929793590071e-49,-0.579921830563975,0.683,0.873,5.40660744539932e-45
"ZDHHC14",2.06855582123517e-49,0.864081691660729,0.606,0.298,6.04762979896314e-45
"STK38",2.27678745644374e-49,0.501458753337463,0.543,0.212,6.65641580765892e-45
"LRRC49",3.58429175470875e-49,0.727776337982695,0.634,0.326,1.04790353740665e-44
"DECR1",3.77299071199902e-49,-0.604972301476134,0.277,0.677,1.10307156456003e-44
"RIN2",5.81288466224336e-49,-0.631154916301518,0.231,0.647,1.69945495985347e-44
"STRN3",1.16237100937463e-48,0.675244757911806,0.711,0.405,3.39830788300766e-44
"VMP1",8.63049471140089e-48,0.610232839794175,0.571,0.246,2.52321143382516e-43
"FGFR1",8.99664377539903e-48,0.463207074730847,0.509,0.19,2.63025877417566e-43
"AKAP9",1.14046400421183e-47,-0.595903327826675,0.394,0.765,3.33426056271369e-43
"OBSCN",2.42364055398404e-47,1.01478705002636,0.846,0.828,7.08575552362774e-43
"AKAP6",2.91083556061121e-47,0.823211445219178,0.906,0.922,8.51011884500294e-43
"PLCE1",3.80366126535673e-47,0.593717515720008,0.549,0.225,1.11203840753969e-42
"FERMT2",1.08524162167927e-46,0.560837506103446,0.594,0.269,3.17281240514152e-42
"ALPK3",1.1119142328957e-46,0.697383215614908,0.754,0.54,3.25079245129388e-42
"INPP4B",2.45335386305509e-46,0.924104547880223,0.874,0.832,7.17262535402787e-42
"MAP4",2.75314848741362e-46,0.905879529437971,0.883,0.88,8.04910491780247e-42
"PTPDC1",3.94432482688695e-46,0.619290899853621,0.617,0.304,1.15316280638867e-41
"FGF12",4.14284576238266e-46,-0.843741975554374,0.911,0.966,1.21120238709019e-41
"AQP7",4.16572944515226e-46,-0.582206266544179,0.243,0.628,1.21789266058471e-41
"ZNF638",9.79636905781989e-46,-0.58541237985971,0.743,0.9,2.86406645774422e-41
"RBPMS2",1.37984977493151e-45,0.451371879317131,0.571,0.242,4.03412880198977e-41
"EYA4",3.1298217386484e-45,1.3237654822103,0.74,0.624,9.15034683511248e-41
"SLC25A12",3.79222627628462e-45,-0.578513813744091,0.346,0.711,1.10869527413457e-40
"SAMD4A",3.82945288736062e-45,0.947761631208162,0.874,0.862,1.11957884614875e-40
"DGKD",6.07642202647597e-45,0.584514737321967,0.54,0.226,1.77650274366051e-40
"AC092640.1",6.34293131698738e-45,-0.599153743066852,0.146,0.541,1.85441939983443e-40
"MFN2",1.39530980097831e-44,0.508569847365095,0.62,0.291,4.07932773414018e-40
"SRL",2.37097526084154e-44,0.621010973086798,0.829,0.64,6.93178327259634e-40
"PBX1",5.7301583590199e-44,-0.673443600889922,0.483,0.798,1.67526909784306e-39
"SIK2",6.34037413791609e-44,0.701481017310158,0.646,0.348,1.85367178296115e-39
"MAP3K5",1.0202056756952e-43,-0.598232407749912,0.194,0.591,2.98267331346249e-39
"CNKSR3",1.25788066733156e-43,0.733571466106486,0.611,0.311,3.67753991901054e-39
"CTNNAL1",1.64442313601452e-43,0.552254583214293,0.611,0.294,4.80763548045204e-39
"FEM1C",1.84844993020868e-43,0.496711089518893,0.529,0.222,5.40412821595811e-39
"PLPP3",2.06615802264755e-43,-0.654695537114178,0.14,0.538,6.04061959501239e-39
"ITGB1",5.65395049468975e-43,0.580145360827304,0.66,0.355,1.65298896662749e-38
"SLC16A7",5.71033741170119e-43,-0.637752048314159,0.697,0.876,1.66947424568496e-38
"AC108058.1",6.8232677396411e-43,-0.634541120380623,0.117,0.509,1.99485055636147e-38
"CSRP3",6.94889834677767e-43,0.739570731747705,0.9,0.729,2.03157992066392e-38
"ZMYND8",1.11287433584141e-42,-0.587309925872804,0.206,0.598,3.25359940826595e-38
"HSPB1",3.02696357353976e-42,0.690434875139367,0.68,0.383,8.84963070360084e-38
"LAMA2",6.19748254853172e-42,0.901944202909303,0.969,0.975,1.81189599788873e-37
"PSD3",6.30346085242198e-42,-0.603301666097604,0.871,0.939,1.84287981481409e-37
"ST3GAL1",1.03957403391566e-41,-0.533045957974342,0.36,0.717,3.03929864555584e-37
"AC117464.1",1.87819511246771e-41,0.898471496052413,0.774,0.529,5.4910912308106e-37
"TMEM71",1.98181258356631e-41,0.632227168782274,0.9,0.818,5.79402726931445e-37
"RALYL",2.428959295979e-41,-0.805126013825168,0.429,0.748,7.10130539772421e-37
"TTC3",2.57522426194853e-41,-0.507979095869964,0.263,0.642,7.52892565223272e-37
"PGM5",3.18985333032794e-41,0.774912429472773,0.717,0.479,9.32585519654676e-37
"ANO5",4.87441160705784e-41,-0.611412818987886,0.497,0.793,1.42508297743943e-36
"TFDP2",5.69728538492264e-41,-0.559865586370499,0.177,0.559,1.66565835513598e-36
"MPP3",5.89009467295083e-41,0.638591747203287,0.777,0.534,1.7220280785839e-36
"CLIC4",7.04268296107056e-41,0.677236112421167,0.586,0.297,2.05899879049859e-36
"UGP2",1.10400906512021e-40,0.812833956673454,0.643,0.385,3.22768090278544e-36
"MYH6",1.37218565117785e-40,0.791549713728978,0.686,0.385,4.01172196978357e-36
"TNNI3K",1.47089802692818e-40,-0.598629012780071,0.843,0.921,4.30031747152724e-36
"CDH2",1.60050161374037e-40,0.776804707046987,0.911,0.929,4.67922651793134e-36
"FGD4",3.84303609442022e-40,-0.583593985252032,0.166,0.548,1.1235500325647e-35
"COL21A1",4.72998573880488e-40,0.614695506017597,0.763,0.492,1.382858630597e-35
"SLC5A1",8.69731668464622e-40,-0.618274162426558,0.246,0.614,2.54274750592317e-35
"LINC01151",2.16156799382772e-39,-0.817044471286628,0.14,0.502,6.31956018675473e-35
"PPP2CB",2.62189637500614e-39,0.518955241612048,0.586,0.288,7.66537624196796e-35
"PEAK1",3.22749230222614e-39,0.710359757436198,0.749,0.541,9.43589649478834e-35
"PPM1L",5.69678179849374e-39,-0.602888694963981,0.557,0.813,1.66551112660763e-34
"BSG",8.31099878149745e-39,-0.572426361459873,0.36,0.709,2.42980360375859e-34
"NRP1",9.37081427122285e-39,-0.648290232188607,0.311,0.678,2.73965126033471e-34
"TRPM7",1.72270907105177e-38,-0.562528864035558,0.503,0.814,5.03651224012697e-34
"AUH",1.98026420885103e-38,-0.537476289160144,0.297,0.641,5.78950044099686e-34
"MAPRE2",3.85453543233569e-38,0.674179920782272,0.8,0.613,1.12691197899766e-33
"SH3RF2",1.10290549492769e-37,-0.515064177698239,0.194,0.563,3.22445450497059e-33
"PDLIM1",1.42514517803572e-37,0.417415642488303,0.614,0.303,4.16655444250523e-33
"SYNM",1.48702404090254e-37,0.436147707042546,0.511,0.225,4.34746348598266e-33
"EXOG",1.60888710261983e-37,-0.537383472109101,0.351,0.683,4.70374233321934e-33
"KIDINS220",2.27375360353852e-37,0.555065461609786,0.794,0.619,6.64754603530522e-33
"MIR99AHG",3.53946666095327e-37,-0.559888374277567,0.611,0.854,1.0347984729963e-32
"PHACTR1",3.81229584392875e-37,1.13136281638036,0.826,0.81,1.11456281293101e-32
"OXCT1",5.24583918551202e-37,0.622087206342188,0.594,0.319,1.53367354427629e-32
"PEBP4",5.39216139579685e-37,-0.549633860000919,0.28,0.634,1.57645230567517e-32
"PDE4DIP",9.79984799704185e-37,0.478210616116685,0.937,0.93,2.86508356041516e-32
"CUX1",9.93928246721436e-37,0.605236199122888,0.814,0.741,2.90584862211479e-32
"AFF4",1.01637281781429e-36,0.462433603068924,0.68,0.375,2.97146757016185e-32
"MB",1.31020028708224e-36,-0.551675897118979,0.791,0.942,3.83050155931364e-32
"BCO2",2.00993327812232e-36,0.754243092537451,0.846,0.743,5.87624093191841e-32
"PDHX",2.9577413232733e-36,0.467374146845525,0.634,0.346,8.64725253272181e-32
"JPH2",3.63837305909194e-36,0.618446255492824,0.78,0.576,1.06371474755612e-31
"TBC1D5",3.99379579109301e-36,-0.489824016602292,0.426,0.751,1.16762613748395e-31
"CPEB3",1.46530557524907e-35,-0.457488732802529,0.337,0.673,4.28396737979819e-31
"SIK3",1.50503905027499e-35,0.54071088386718,0.797,0.611,4.40013216738397e-31
"CDC37L1",1.76758113230943e-35,0.481089863581256,0.506,0.234,5.16770019841986e-31
"AL158038.1",2.00812319749056e-35,1.01472795349667,0.674,0.454,5.87094898018339e-31
"HERC4",2.29242313598823e-35,0.583197551201224,0.686,0.439,6.7021282803752e-31
"LPL",2.98967353529506e-35,0.618970052285778,0.809,0.604,8.74060954778865e-31
"ACACB",4.86161595036723e-35,-0.489185868492291,0.654,0.863,1.42134203924936e-30
"PCDH9",9.6388308170695e-35,0.939902939699756,0.894,0.896,2.81800857767844e-30
"PXDNL",1.69179691597925e-34,-0.632063361931165,0.82,0.916,4.94613746355692e-30
"TSPAN18",1.73252902094543e-34,0.476792997065596,0.543,0.271,5.06522184563607e-30
"TEAD1",2.40529973925012e-34,-0.497895545197166,0.349,0.671,7.03213431767167e-30
"CKM",3.00552278966397e-34,-0.547323325498048,0.363,0.683,8.78694642786159e-30
"TMEM164",3.26052447107152e-34,-0.561374948164141,0.289,0.621,9.53246934362469e-30
"NDUFA4",3.68115411683102e-34,-0.572863045472789,0.351,0.672,1.07622221759672e-29
"C1orf21",7.9830195529061e-34,-0.551665345201855,0.334,0.66,2.33391559648763e-29
"PPP1R1C",1.16880802092012e-33,-0.580920375290359,0.266,0.581,3.41712712996207e-29
"AL355612.1",1.23200799362587e-33,-0.657560752606182,0.217,0.545,3.60189857016458e-29
"RBPMS",3.86137944454873e-33,0.5859284616462,0.866,0.854,1.12891289440827e-28
"ZNF521",4.22730003957031e-33,-0.507742751746511,0.203,0.533,1.23589343956878e-28
"LIMCH1",4.77273176373704e-33,-0.528452633739037,0.663,0.861,1.39535585844616e-28
"AL139383.1",5.87116547439711e-33,-0.58683480760098,0.329,0.634,1.71649393809474e-28
"KIF1B",6.49192341168317e-33,0.587558823521493,0.754,0.585,1.89797872863969e-28
"SYNE1",6.67776363065045e-33,0.670797611820607,0.751,0.567,1.95231097505696e-28
"EIF1B-AS1",9.5358545723412e-33,-0.513176637797139,0.189,0.521,2.78790244276967e-28
"GAS2",1.37183193926935e-32,-0.518468512297381,0.514,0.746,4.01068785764787e-28
"MYOZ2",1.92135655144315e-32,0.56518180910272,0.92,0.924,5.6172780137992e-28
"RHEB",2.30053265178024e-32,0.413475809303083,0.534,0.259,6.7258372607447e-28
"WWOX",2.69084500640768e-32,-0.625431550741295,0.406,0.69,7.8669544607335e-28
"MEIS1",3.03243588749931e-32,-0.510409890458827,0.246,0.582,8.86562956069297e-28
"TMEM131L",3.19185246004918e-32,0.727118647110571,0.637,0.43,9.33169985219978e-28
"PSME4",3.60491375984242e-32,0.484892498757441,0.803,0.628,1.05393258682753e-27
"SLC7A6",3.70755641254581e-32,-0.468190911615898,0.363,0.66,1.08394119277189e-27
"LINC02269",6.51249709938007e-32,-1.15060972469723,0.211,0.51,1.90399365197476e-27
"CLASP2",7.306037465613e-32,-0.460047942075387,0.326,0.65,2.13599311344662e-27
"KPNA4",7.85992147953441e-32,0.425524634896985,0.517,0.247,2.29792664375668e-27
"TLN2",8.63712288643864e-32,-0.506399885293571,0.277,0.597,2.5251492470792e-27
"DMD",9.4511197024242e-32,0.967658823597143,0.914,0.942,2.76312935620074e-27
"NF1",1.26533041525231e-31,0.587120761678333,0.766,0.629,3.69932000203165e-27
"ABCC9",1.34217281548278e-31,-0.52158474292306,0.266,0.58,3.92397644334545e-27
"ARHGAP10",1.40864885090574e-31,-0.476019270129355,0.491,0.767,4.11832578050801e-27
