p_val,avg_log2FC,pct.1,pct.2,p_val_adj,GeneName
1.0753300656723553e-21,0.3560360363163957,0.206,0.011,3.1438349799996977e-17,SLC2A1
4.7252374696631614e-20,0.995621942768049,0.5,0.073,1.3814704266307219e-15,GALNT15
5.929306180098226e-16,0.2533643854719695,0.176,0.011,1.7334919548135174e-11,DNER
8.154217673849828e-16,1.1586452467233497,0.735,0.218,2.3839670791267357e-11,TSC22D3
3.4100245116883757e-13,1.187026607052211,0.235,0.026,9.969547662372135e-9,COMP
1.4989461975616069e-12,1.3618715864195625,0.912,0.646,4.382319103191114e-8,RPL41
1.5746197791317531e-12,0.7249397777931418,0.412,0.081,4.6035583862695935e-8,SERPINA3
1.8904979461744546e-12,0.48384847364357275,0.206,0.021,5.5270597954356356e-8,GRIK2
1.0239507171056113e-11,1.3459105920102543,0.794,0.428,2.9936223165299654e-7,RPS27
2.3333312766175827e-11,0.7939849297968908,0.529,0.143,6.821727320319165e-7,RPS10
5.860778240498359e-11,0.8676318982782099,0.294,0.048,1.7134571263921001e-6,CYP4B1
7.116598911086939e-11,1.098277426061859,0.412,0.09,2.0806088576453776e-6,AC005165.1
1.2972144972241275e-10,0.9088434162209861,0.765,0.314,3.7925363040844594e-6,RPS17
3.691112960361255e-10,0.34168858746241615,0.235,0.033,1.0791337850912166e-5,DDIT4
1.3621890463230816e-9,0.6813382984205183,0.471,0.134,3.982495895830161e-5,POLR2L
1.8807856964040485e-9,-1.3978632548554044,0.176,0.725,5.4986650620068765e-5,COL15A1
2.745586037168472e-9,0.952931566533532,0.706,0.343,8.026995338265745e-5,RPS29
3.0696026319673417e-9,0.3763214713154432,0.265,0.044,8.97429025481972e-5,HIF3A
4.5383397917268015e-9,1.0029289197153843,0.647,0.281,1.3268290215092478e-4,RPL39
4.598443382807503e-9,0.9805679816605324,0.588,0.215,1.3444009073976018e-4,GPX3
1.1170237674650545e-8,0.9911891215284672,0.765,0.451,3.2657306865608335e-4,RPL37A
1.4356183008582628e-8,0.8677700649600714,0.765,0.418,4.197173664389217e-4,RPS28
1.5661360588887265e-8,1.4802972577369564,1,0.795,4.5787553817670806e-4,APOD
1.7840426881214184e-8,0.9517178488336226,0.353,0.084,5.215827202991779e-4,MT1X
1.8187873609060903e-8,0.3746032099351514,0.324,0.068,5.317406728345045e-4,DIRC3
3.083513335263364e-8,1.0579308404992842,0.912,0.686,9.01495958697597e-4,FTH1
3.924682080564633e-8,0.7922146528778213,0.794,0.42,0.0011474200530738761,RPL7
6.980082629207072e-8,0.79502368915774,0.676,0.314,0.0020406969574749793,RPL36
9.919592784824714e-8,0.9570090522642365,0.941,0.759,0.0029000921465713535,MT-ND3
1.0678785652574003e-7,1.0513367138062373,1,0.977,0.003122049773386536,PLCG2
1.2127236115612444e-7,0.2962869662721246,0.235,0.043,0.003545518750760454,GCLM
1.2607344298096184e-07,0.873622920953612,0.706,0.392,0.0036858831789914003,RPL31
1.3596009178712783e-7,0.42992820809008087,0.324,0.078,0.003974929243488469,HIST1H4C
2.04778321210174e-7,-0.5946007374040994,1,0.999,0.005986898998900647,MALAT1
2.9167359892719826e-7,1.0485393404785834,0.765,0.484,0.008527369338235568,RPLP2
3.0165681273853744e-7,-1.3020863900608368,0,0.469,0.00881923857722388,XIST
4.0490471701966984e-7,0.8756421493660245,0.735,0.458,0.011837794306787067,RPL27A
4.0966866618207854e-7,-1.3329758096073854,0.206,0.64,0.011977073124499249,SVEP1
4.919098790704919e-7,1.0170499811000762,0.824,0.534,0.014381477224504903,TIMP3
5.078540467460616e-7,0.3581387640643976,0.235,0.047,0.014847620910667858,H1F0
6.698283425267308e-7,0.8375499393101449,0.529,0.239,0.0195831014221115,RPS21
8.679328787458187e-7,0.9227240780788766,0.765,0.475,0.025374885643012754,RPS16
1.2386492515073009e-6,0.2575747073755455,0.176,0.029,0.03621314951706745,CCDC151
1.292683859556854e-6,0.4051915297685742,0.441,0.145,0.03779290531800418,SLIRP
1.2949138482849429e-6,-1.1120841634410072,0.176,0.6,0.03785810126845859,JUNB
1.317384687694007e-6,0.2849300849471217,0.235,0.049,0.03851505872942199,ZFY
1.399363644481706e-6,0.7448700267933552,0.882,0.679,0.040911795510067156,RPL13
1.6898256128809228e-6,0.6070257791656305,0.765,0.434,0.049403741618186656,RPS3
1.8281000724316994e-6,0.8887456096523842,1,0.866,0.05344633371761316,MT-CO2
2.260996938893877e-6,-1.0987980277741325,0.647,0.857,0.06610250650550138,BICC1
2.671043130525019e-6,0.26464113045977544,0.206,0.041,0.07809061696402946,RPS4Y1
3.4795536853004482e-6,0.5169443700747778,0.294,0.077,0.1017282315434439,MAMDC2-AS1
3.6179641937868813e-6,0.756663900269952,0.941,0.772,0.10577480116955326,TPT1
4.0045918348032155e-6,0.4308781734322239,0.324,0.093,0.11707824688230681,DPY19L1
4.181495317374518e-6,0.8687170970079399,0.706,0.469,0.12225019709876139,RPL30
4.2211733134220735e-6,0.2956452355664191,0.265,0.064,0.12341022299120774,TIMP4
4.824893669876989e-6,0.34376092927082624,0.412,0.135,0.14106059133252366,MPG
6.129386734391671e-6,0.7432172656538505,0.882,0.617,0.1791987505666749,MT-ND1
6.14642194832644e-6,1.317581105781582,0.441,0.182,0.17969679208127182,LINC01088
6.252938858550102e-6,0.8325223052388472,0.706,0.466,0.18281092046857078,RPS25
7.293607212152171e-6,0.8075816527642156,0.706,0.456,0.21323590045448088,RPL17
7.620612976211789e-6,-0.9146237577493903,0.147,0.544,0.22279624097252784,PLAGL1
7.812814985921405e-6,0.27797097928049996,0.294,0.079,0.22841545892839818,SYN3
8.384946957613973e-6,0.8239329978108367,0.706,0.425,0.24514230925280212,RPL34
9.100470649630706e-6,0.7709443084156831,0.647,0.382,0.2660613599126033,UBA52
9.310459256808317e-6,0.9423636205813691,0.647,0.403,0.27220058683204795,RPL35A
1.0331008536327202e-5,0.8157704410386486,0.765,0.564,0.30203736556806204,IFITM3
1.0501502997891299e-5,0.7746064119216209,0.529,0.254,0.30702194164635,APCDD1
1.0820650572730171e-5,0.27279748026205264,0.294,0.081,0.3163525401443393,NMT2
1.1912524216211083e-5,0.7460532965866578,0.794,0.623,0.3482745579851472,FTL
1.3751836552188911e-5,0.7741273997813444,0.794,0.511,0.402048693439795,RPS11
1.412896957143182e-5,0.5144205995233326,0.441,0.169,0.41307455439038065,GLUL
1.5273823037645816e-5,-1.0703433970526408,0.529,0.846,0.44654549032861307,LUM
