"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FAU",3.71221378205269e-28,0.419055658642224,0.308,0.158,1.08530282132092e-23
"SLC19A2",3.84365873677171e-28,0.255213362762615,0.334,0.175,1.12373206828258e-23
"WWOX",4.03740164901257e-28,-0.330570381111443,0.507,0.697,1.18037474610532e-23
"TMEM71",4.38249936556735e-28,-0.384091199542567,0.677,0.836,1.28126751451727e-23
"YBX1",5.2100163730876e-28,0.291416058913768,0.345,0.184,1.52320038683589e-23
"ITGA9",6.15719343658349e-28,0.403022238045227,0.641,0.528,1.80011707311955e-23
"AC104596.1",7.41255378375644e-28,-0.259769024056227,0.157,0.346,2.16713422421903e-23
"MIR646HG",8.89694772403973e-28,-0.856109609419377,0.078,0.236,2.60111163660026e-23
"SHPRH",9.53210404173366e-28,-0.257762990665539,0.317,0.525,2.78680593764125e-23
"LINC02388",1.60109232486963e-27,0.841769758134528,0.215,0.088,4.68095352098884e-23
"LINC00513",2.60371331704203e-27,0.29785412566271,0.402,0.235,7.61221625370408e-23
"DTNA",4.76613454590318e-27,-0.266872538434822,0.797,0.927,1.39342709584025e-22
"RPS15A",6.57083011617835e-27,0.302477328966786,0.259,0.122,1.9210478927659e-22
"CTNNA3",7.97703055969684e-27,-0.270965318938801,0.888,0.963,2.33216465443297e-22
"FGF12",8.24634933824395e-27,-0.366747618731632,0.906,0.965,2.410902692529e-22
"TSPAN9",9.38353734115619e-27,-0.290581990509234,0.294,0.486,2.74337097706042e-22
"COG5",9.67880550246514e-27,-0.281859069958327,0.581,0.768,2.82969557670071e-22
"NDUFA13",1.03690143700087e-26,0.443339795781073,0.507,0.348,3.03148504121573e-22
"RPL13A",1.23462187332267e-26,0.475272992772775,0.368,0.211,3.60954050884616e-22
"NDUFA3",1.96977977717342e-26,0.255568474851028,0.269,0.128,5.75884815654422e-22
"HHATL",2.33908792973748e-26,0.375080784527176,0.614,0.463,6.83855747138049e-22
"CCND2",2.53385807442453e-26,-0.257907149033704,0.266,0.464,7.40798746638755e-22
"PLCXD3",2.57575707426773e-26,-0.322786835438923,0.763,0.875,7.53048338232915e-22
"NIBAN1",2.71525290929889e-26,-0.368317916415967,0.684,0.825,7.93831340562623e-22
"ETV1",3.03330276312271e-26,-0.265796420607993,0.18,0.369,8.86816395826556e-22
"FBN2",3.14900410740134e-26,-0.401204977280562,0.214,0.393,9.20642840839855e-22
"ST3GAL1",4.14979080517663e-26,-0.29021820941229,0.53,0.708,1.21323283980144e-21
"LINC02315",6.79312057388349e-26,-0.402134469679791,0.024,0.156,1.98603673098058e-21
"ACTN2",8.14087549506483e-26,-0.285620052242994,0.861,0.925,2.38006635973715e-21
"SOX5",8.27301374088152e-26,-0.321851082971028,0.08,0.242,2.41869829728412e-21
"AL078604.4",8.92250784201375e-26,-0.271683245504456,0.141,0.317,2.60858439269114e-21
"DPH6",9.36219186583048e-26,-0.287236313745485,0.349,0.546,2.7371304138942e-21
"SLC25A36",9.49896057088088e-26,-0.254792553480251,0.734,0.861,2.77711611250273e-21
"PPM1E",9.51762059103373e-26,0.259628521012165,0.163,0.058,2.78257155599462e-21
"ASB18",9.86226624284883e-26,-0.325083861662471,0.36,0.543,2.88333215875928e-21
"FAM227B",1.031353917655e-25,-0.291609050121375,0.298,0.483,3.01526631365616e-21
"SDK1",1.05683335218202e-25,-0.324172785228312,0.233,0.419,3.08975798843934e-21
"SUMF1",1.08271965693447e-25,0.323691445661455,0.475,0.319,3.16543918901361e-21
"NDUFB11",1.55010963720502e-25,0.283007384398379,0.276,0.137,4.5319005353326e-21
"ARL6IP5",1.55549166470763e-25,0.346990316705407,0.513,0.352,4.54763543093924e-21
"FOXN3",1.8290341388655e-25,0.314507624537404,0.647,0.5,5.34736420838718e-21
"RPL9",1.91937377889594e-25,0.362026047863222,0.303,0.16,5.61148117998017e-21
"MTUS2",3.83921285344906e-25,-0.276615830876541,0.697,0.845,1.12243226983437e-20
"UMAD1",5.48217505294979e-25,-0.32441317734218,0.41,0.59,1.6027686984804e-20
"MYOM2",8.0712227942158e-25,0.379564824996468,0.818,0.9,2.35970269611693e-20
"CBLB",8.20789923822405e-25,0.351771575171304,0.881,0.938,2.39966142128718e-20
"PGAM2",8.78347748872565e-25,0.310051926898677,0.404,0.244,2.56793747860383e-20
"RPL27A",9.0090766641123e-25,0.354662816700046,0.296,0.155,2.63389365351987e-20
"DBI",1.33868039524386e-24,0.284112217206337,0.275,0.139,3.91376600353496e-20
"RPL26",1.42795086916948e-24,0.337665947750907,0.3,0.16,4.1747571611039e-20
"AC002451.1",1.49940905755373e-24,0.334389831744969,0.524,0.361,4.38367232066408e-20
"MLIP",1.62034201754378e-24,-0.293262558987791,0.901,0.964,4.73723192249101e-20
"DUSP27",1.68019974182288e-24,-0.386045019022413,0.26,0.437,4.91223196519336e-20
"PLPP3",2.15376518696021e-24,0.333948788206251,0.611,0.469,6.29674790059687e-20
"RPL24",2.19433376447561e-24,0.353035350109846,0.342,0.196,6.41535419382088e-20
"PTPN1",3.92818993697694e-24,-0.25246718687286,0.164,0.34,1.14844560997458e-19
"NDUFC1",4.35819575142129e-24,0.261755695628399,0.362,0.211,1.27416210988553e-19
"MRPL41",4.43479796123426e-24,0.267807909630818,0.335,0.187,1.29655753194645e-19
"SRP14",5.13925130661272e-24,0.341584204209988,0.243,0.118,1.50251151200129e-19
"RETREG1",5.24803486552319e-24,0.364881467859868,0.754,0.737,1.53431547328436e-19
"CACNA1C",5.32081446510897e-24,-0.250397679278799,0.91,0.971,1.55559331701926e-19
"OAZ1",1.03700772333254e-23,0.268034983581632,0.29,0.152,3.03179577993503e-19
"MACROD2",1.11481347346172e-23,-0.345787221913311,0.494,0.688,3.25926867101268e-19
"NDUFB10",1.24004142492001e-23,0.305021970401051,0.371,0.224,3.62538510989615e-19
"LINC01505",1.69423673652837e-23,-0.352577067412802,0.617,0.76,4.95327052291435e-19
"DDX60L",1.98198970209134e-23,-0.328547299903473,0.294,0.471,5.79454509303424e-19
"PPARA",2.05158471532499e-23,-0.260967319877536,0.226,0.405,5.99801307372413e-19
"TNNT2",2.52623064046981e-23,0.337965369853582,0.96,0.966,7.38568790047754e-19
"AL592183.1",2.80669537552691e-23,-0.284447490783371,0.21,0.378,8.20565459989047e-19
"SLC38A2",4.00080127196966e-23,-0.269173348933795,0.214,0.391,1.16967425987305e-18
"RHOBTB1",4.78400907451403e-23,-0.257971145421581,0.213,0.384,1.39865289302492e-18
"RPL17",5.79350100444985e-23,0.321089658579834,0.266,0.137,1.69378795366096e-18
"ATP5MC3",6.01533340498694e-23,0.486279788513752,0.576,0.449,1.75864287428198e-18
"TNNI3",6.90359357361309e-23,0.889937735612848,0.957,0.95,2.01833461718152e-18
"RPS27A",7.75848284348392e-23,0.319288205102222,0.294,0.159,2.26827004412096e-18
"EPB41L4B",7.97264466933557e-23,-0.258086767322722,0.193,0.362,2.33088239552695e-18
"KANK1",8.41111371901771e-23,-0.265820348654558,0.758,0.879,2.45907320689202e-18
"AC011346.1",1.07659809003263e-22,-0.262717027676021,0.299,0.481,3.1475421760194e-18
"NAALADL2",1.21753875082232e-22,-0.277171400274521,0.425,0.612,3.55959629190414e-18
"AC020637.1",1.42284272732206e-22,0.660735092007107,0.184,0.078,4.15982299759876e-18
"NDUFB9",2.27435612088421e-22,0.254686108330845,0.376,0.226,6.64930755501708e-18
"AK1",2.48807236299215e-22,0.286614370681207,0.307,0.17,7.27412836044384e-18
"DKK3",2.75139248467661e-22,0.340555003881852,0.531,0.372,8.04397106820054e-18
"TOX",2.77664958587653e-22,-0.262588405301679,0.08,0.223,8.11781272926863e-18
"GRAMD1B",3.30786410077048e-22,-0.325423789990714,0.429,0.598,9.67087148501256e-18
"SOD1",3.56751017193934e-22,0.321765627434042,0.326,0.189,1.04299727386819e-17
"MPRIP",3.84709101120895e-22,-0.250735221432952,0.21,0.384,1.12473552803705e-17
"FBXO32",4.53839765792205e-22,0.362751444508375,0.651,0.566,1.32684593927009e-17
"TACC2",5.94318546262593e-22,0.311178005411284,0.796,0.879,1.73754970185332e-17
"UBA52",7.49736376610795e-22,0.284512109661366,0.221,0.106,2.19192927065932e-17
"HSPB7",8.68920539293639e-22,0.334377794733857,0.772,0.696,2.54037608867888e-17
"CYC1",1.04473520917411e-21,0.276027172983886,0.3,0.167,3.05438785754144e-17
"AL390957.1",1.29197128323716e-21,0.363085473452514,0.447,0.304,3.77720724367217e-17
"COX5A",1.46174167875204e-21,0.396416386562481,0.593,0.462,4.27354797199945e-17
"LINC01880",1.66819172231988e-21,-0.275805887628978,0.111,0.258,4.8771253193744e-17
"UBE2B",1.6841533023569e-21,0.281198812423947,0.51,0.367,4.92379059477064e-17
"EXT1",1.86297801442778e-21,-0.271958607204518,0.224,0.397,5.44660252298107e-17
"ACTN4",1.97867566287393e-21,-0.260130818648207,0.155,0.313,5.78485616797823e-17
"LINC02248",2.16851400130372e-21,-0.389960563701918,0.303,0.463,6.33986753421154e-17
"SRL",2.17358935070623e-21,-0.259406903896425,0.521,0.678,6.35470582572472e-17
"CCSER1",2.75836280281835e-21,-0.253761146772312,0.728,0.9,8.06434949031974e-17
"ATP5MG",2.78683200800005e-21,0.366237918392281,0.607,0.478,8.14758205858896e-17
"ATF7IP2",3.05078672095389e-21,-0.284371344843545,0.396,0.554,8.91928005738079e-17
"DPH6-DT",3.50720733125516e-21,-0.29073781359494,0.368,0.543,1.02536713536576e-16
"CNKSR3",3.77876112788206e-21,-0.271129233775014,0.197,0.36,1.1047586033476e-16
"SLC20A2",4.37718406146159e-21,-0.330067383909866,0.519,0.674,1.27971353220891e-16
"MYL9",5.4970715628395e-21,0.380086786582617,0.538,0.385,1.60712384211176e-16
"RPL10",5.67414058994191e-21,0.52054487042516,0.398,0.26,1.65889174287542e-16
"UQCRH",6.15046541380528e-21,0.388413443730969,0.657,0.558,1.79815006838011e-16
"LINC01725",7.60047651728617e-21,-0.295695305229025,0.139,0.288,2.22207531459379e-16
"TANC1",9.15479085451191e-21,-0.311311152665945,0.611,0.747,2.6764946542251e-16
"LAMA4",1.11563162670797e-20,-0.250176060167498,0.266,0.436,3.26166062384342e-16
"CPED1",1.17403898051558e-20,-0.325668448419962,0.659,0.802,3.43242036343535e-16
"ABHD2",2.34142793859853e-20,-0.361385001223108,0.433,0.581,6.84539872128667e-16
"NDUFB7",2.58947830019193e-20,0.253343930424629,0.284,0.156,7.57059875844112e-16
"TPM1",3.06189004979143e-20,0.770501898496272,0.984,0.982,8.95174174957021e-16
"ABHD18",3.18554329958862e-20,-0.27051141541101,0.316,0.48,9.31325439067728e-16
"RPL19",3.41454428970485e-20,0.377678305163851,0.304,0.178,9.98276168538111e-16
"HDAC9",4.03483110404212e-20,-0.258961365405706,0.679,0.822,1.17962322157776e-15
"PHPT1",4.10325381928245e-20,0.252638635812393,0.274,0.148,1.19962728660542e-15
"CLCN3",4.32608258816009e-20,0.298127025366099,0.622,0.53,1.26477350547448e-15
"EEF1A2",4.34540188789354e-20,0.347957256783662,0.434,0.298,1.27042169594456e-15
"RPS19",4.54408162924937e-20,0.252515824361792,0.205,0.097,1.32850770512735e-15
"RRAS2",5.27823614341608e-20,-0.414337586343589,0.204,0.352,1.54314511888913e-15
"RPL7A",6.46826560093692e-20,0.323736525427477,0.263,0.143,1.89106213108992e-15
"RPL29",6.49109592583238e-20,0.274552886534179,0.223,0.111,1.89773680487636e-15
"RPS14",7.34270635022854e-20,0.447331670161939,0.339,0.21,2.14671362855282e-15
"ATP2A2",1.09223531510823e-19,0.29622545006686,0.852,0.859,3.19325916725043e-15
"CDH2",1.11951587914229e-19,0.290228619182615,0.862,0.934,3.2730166242604e-15
"STARD13-AS",1.14855832149178e-19,0.269938504137196,0.404,0.262,3.35792510871336e-15
"MPP3",1.23593407830331e-19,-0.260570615536379,0.424,0.569,3.61337687132755e-15
"VWC2",1.36341471112096e-19,-0.259695076797739,0.464,0.622,3.98607924943325e-15
"FILIP1",1.37385078483594e-19,-0.378287080677253,0.787,0.926,4.01659015454635e-15
"CDC14B",1.45829527735039e-19,-0.266335054566883,0.272,0.435,4.2634720728616e-15
"AC104041.1",2.1768986533717e-19,-0.335089640683962,0.085,0.214,6.36438090299749e-15
"TSC22D2",2.34055735056373e-19,-0.269286724051767,0.239,0.395,6.84285347010812e-15
"ATP5IF1",2.506900451306e-19,0.37199985616612,0.501,0.372,7.32917415943821e-15
"H3F3A",2.90859292587491e-19,0.324567925249334,0.253,0.137,8.50356227808787e-15
"TENM3",3.47172289948454e-19,-0.263512613514139,0.131,0.277,1.0149929068933e-14
"ATP5PO",4.03361304353924e-19,0.329665340412564,0.454,0.318,1.17926710940913e-14
"ZDHHC14",4.33744065183789e-19,-0.290158987706439,0.195,0.345,1.26809414897133e-14
"NRP1",4.46784166730382e-19,-0.283303061651299,0.533,0.675,1.30621818985295e-14
"UBC",5.89152980816868e-19,0.331959501425967,0.286,0.167,1.7224476547162e-14
"AC090348.1",6.78042253602057e-19,-0.259228447863118,0.689,0.823,1.98232433263097e-14
"PSAP",1.07193088347114e-18,0.76605935469934,0.342,0.216,3.13389713091622e-14
"TCAP",1.62194969744829e-18,0.457372354629587,0.737,0.643,4.74193213545982e-14
"CHCHD10",2.16369070380607e-18,0.500449551343372,0.742,0.676,6.32576614164743e-14
"MSRB3",2.21075773095255e-18,-0.271194870817647,0.507,0.673,6.46337130221289e-14
"TBX20",3.58199559973159e-18,0.361337457713652,0.632,0.538,1.04723223353753e-13
"RPL21",3.61659549511345e-18,0.37458090882682,0.33,0.21,1.05734785895137e-13
"DCBLD2",3.92177334363662e-18,-0.393978237970664,0.247,0.393,1.1465696547456e-13
"AC013640.1",5.4587873117345e-18,0.28046553596155,0.364,0.238,1.5959310584587e-13
"TCP11L2",6.20726454499428e-18,0.279799625476204,0.494,0.377,1.81475586237453e-13
"MTFR1",7.75434915695689e-18,0.283130232053482,0.632,0.563,2.26706151952792e-13
"HSPB1",8.46318635395659e-18,0.45392641225989,0.517,0.395,2.47429716244275e-13
"FKBP5",9.64731060020021e-18,-0.348990502381327,0.49,0.605,2.82048772707453e-13
"PDE3B",1.04162046480463e-17,-0.253628870217716,0.404,0.554,3.0452815909028e-13
"TNFRSF19",1.42345570418415e-17,0.332490388717869,0.474,0.345,4.16161509675278e-13
"MYH9",1.9917024757732e-17,-0.488448085828465,0.132,0.261,5.82294135817052e-13
"XPR1",2.06339677630334e-17,0.453827462620386,0.8,0.813,6.03254681520044e-13
"PRDX6",2.18146488501615e-17,0.250829533709525,0.373,0.246,6.37773073783322e-13
"RPL15",2.23605339296333e-17,0.29883596510203,0.269,0.155,6.53732569966759e-13
"COX4I1",4.13086544511131e-17,0.41915394491408,0.581,0.471,1.20769982153274e-12
"LINC02506",4.5962220531627e-17,-0.404514230922805,0.073,0.193,1.34375147946265e-12
"AC106793.1",5.99737614333239e-17,-0.251070376297684,0.206,0.352,1.75339288926466e-12
"LDHB",6.48829820556407e-17,0.363809428589685,0.738,0.665,1.89691886337871e-12
"FRAS1",1.32017843926135e-16,-0.308851359185117,0.122,0.248,3.8596736850245e-12
"UBB",1.48931116191617e-16,0.273561785634423,0.215,0.116,4.35415011297812e-12
"CHCHD2",1.62189477202392e-16,0.255887301761326,0.223,0.121,4.74177155548912e-12
"SORBS1",1.64579594669566e-16,0.251042078293227,0.911,0.969,4.81164902975943e-12
"RPL13",1.72713494859626e-16,0.412269072778405,0.323,0.206,5.04945173571602e-12
"SVIL",1.87351491887932e-16,-0.336330424738779,0.821,0.93,5.47740821683559e-12
"ARHGAP17",2.61832441559989e-16,0.251054644752424,0.45,0.334,7.65493326144782e-12
"RPL11",8.28427063438607e-16,0.364546588383977,0.26,0.155,2.42198936266911e-11
"PLAG1",9.81672179889773e-16,0.254826963426192,0.488,0.371,2.87001678512574e-11
"MB",1.84707295460911e-15,0.757582399871815,0.945,0.928,5.4001024900952e-11
"CTSD",4.62137967443523e-15,0.260589918290782,0.244,0.143,1.35110656161788e-10
"RPS9",5.58586264225792e-15,0.258008712404173,0.221,0.124,1.63308280209053e-10
"EDIL3",5.63056645843772e-15,0.296909362376679,0.499,0.377,1.64615240978885e-10
"DLG1",7.43703837668805e-15,-0.417270332267791,0.4,0.537,2.17429253980852e-10
"BCKDHB",1.18736065766619e-14,0.281720813891732,0.499,0.401,3.47136761875286e-10
"FTL",1.73722426750773e-14,0.302946930785359,0.193,0.103,5.07894886848561e-10
"IQCJ-SCHIP1",1.86990426647242e-14,-0.252096912622991,0.39,0.542,5.46685211345877e-10
"TMEM116",1.96496178696697e-14,0.252035918040005,0.536,0.431,5.74476228037663e-10
"BCO2",2.9643447263284e-14,-0.253695529008388,0.63,0.759,8.66655824189372e-10
"RPS2",4.95245048218625e-14,0.324730135813914,0.269,0.168,1.44789842297197e-09
"MARK3",5.43277683080023e-14,0.283433449174951,0.687,0.672,1.58832663425275e-09
"GJA1",1.11716405972079e-13,0.257020726352766,0.57,0.479,3.2661408449997e-09
"AL512603.2",1.13285153510979e-13,-0.386757226934004,0.049,0.138,3.31200474804698e-09
"ATP5F1D",1.54828179871655e-13,0.315623898359337,0.409,0.304,4.52655666672772e-09
"RPL7",1.84939816852319e-13,0.267276429739618,0.26,0.162,5.40690048549439e-09
"RPS6",2.52078458386499e-13,0.264806911000731,0.246,0.15,7.36976580938768e-09
"NID1",2.83064362720315e-13,-0.291609050121376,0.1,0.202,8.27566970849113e-09
"BDNF",5.50133517835855e-13,-0.282078955398228,0.152,0.261,1.60837035274491e-08
"ZFPM2-AS1",6.02596080850717e-13,0.26153177896787,0.526,0.436,1.76174990197516e-08
"CELF2",6.46650577616782e-13,0.26103429461539,0.833,0.861,1.89054762872042e-08
"GAPDH",7.51930175166755e-13,0.495209145986967,0.564,0.478,2.19834306011752e-08
"SLCO5A1",8.81971452224685e-13,-0.301299930603837,0.388,0.501,2.57853173772409e-08
"ASAH1",1.30904533263218e-12,0.339339748430466,0.71,0.65,3.82712493448345e-08
"PBX1",2.74915583958583e-12,0.350888297695024,0.723,0.76,8.03743201261313e-08
"STK38L",4.12423250092528e-12,-0.277952941402596,0.291,0.403,1.20576061397052e-07
"RPS3A",4.99337124936477e-12,0.288935604949575,0.307,0.21,1.45986201846428e-07
"ATP5F1B",3.04899254209878e-11,0.278811381772439,0.445,0.35,8.91403459608e-07
"DMD",4.57320427890478e-11,-0.274700629457441,0.855,0.951,1.3370220029806e-06
"PDE3A",7.4422837495015e-11,0.254562537718412,0.917,0.972,2.17582607700426e-06
"MEF2A",1.01929633599842e-10,0.257086944054636,0.845,0.857,2.98001476792498e-06
"CMSS1",1.96957829601568e-10,0.256125154377624,0.494,0.417,5.75825910623145e-06
"SELENOW",3.35872602696628e-10,0.266899264567858,0.622,0.556,9.8195714124386e-06
"AC107068.2",4.61529774270991e-10,-0.367655764267936,0.132,0.22,1.34932844805867e-05
"SORBS2",9.38187694734047e-10,0.260266268730571,0.941,0.977,2.74288554432446e-05
"MDH1",2.9076576988568e-09,0.362553905807774,0.787,0.77,8.50082804837774e-05
"DYNC1I1",8.53210534169927e-09,0.325046462298098,0.631,0.645,0.00024944463176992
"PTPRG",1.17410060448566e-08,0.319163582167805,0.87,0.89,0.000343260052727426
"ATP13A3",1.50492315656662e-08,-0.291947041943417,0.357,0.453,0.000439979334053818
"PLPP1",6.92172931291964e-08,0.257392235665046,0.547,0.495,0.00202363678192518
"MLIP-AS1",9.47786715224339e-08,0.266562193815969,0.713,0.745,0.00277094924062988
"GBE1",9.48066917122464e-08,-0.266111300328252,0.608,0.702,0.00277176843889924
"TENT5A",3.23763203153325e-07,0.336168339214288,0.638,0.646,0.00946554100739061
"PPM1L",3.46590671402834e-07,0.267796977169405,0.734,0.783,0.0101329248691333
"MGST3",9.63118026638874e-07,0.278578977539793,0.627,0.59,0.0281577186268141
"AC116362.1",2.08590326643427e-06,-0.257137867285146,0.238,0.309,0.0609834678974722
"PCDH7",4.55757200003168e-06,0.275601141501251,0.749,0.806,0.133245174992926
"AC117464.1",4.85158738034899e-06,-0.250062815813382,0.491,0.547,0.141841008651883
"MFGE8",9.88702640369506e-06,0.349113052005873,0.251,0.193,0.289057103938429
"DSTN",1.4586341610952e-05,0.254747120776439,0.571,0.525,0.426446283337794
"LGALS3BP",4.34373723280064e-05,0.299244814834813,0.175,0.128,1
"CADPS",0.000185834454783866,0.274503645770995,0.609,0.61,1
"MYO18B",0.000328557483538525,-0.499689825456799,0.696,0.792,1
"ARHGAP24",0.000973818058405179,0.258135424961932,0.749,0.721,1
"CALD1",0.0011672320143447,-0.367707966110215,0.581,0.632,1
"SH3BGR",0.0016900802728915,-0.279232803384646,0.141,0.181,1
"LAMB2",0.0117789896330331,0.256475737588566,0.145,0.119,1
"PDE4D",0.0233509221266181,-0.396635155619478,0.716,0.758,1
"APOA1",0.348697853979437,0.31946676590607,0.161,0.157,1
"MYPN",0.349688735103732,-0.265131087857298,0.658,0.728,1
"PTGDS",0.395725999407501,0.388151577749561,0.692,0.751,1
"ZNF385D",0.566968843638162,-0.342295116747476,0.204,0.204,1
