p_val,avg_log2FC,pct.1,pct.2,p_val_adj,GeneName
1.667826872408162e-17,1.180366748163959,0.508,0.051,4.876058644172502e-13,IGFBP6
1.981655016419641e-15,0.8860814083457256,0.644,0.133,5.793566606004462e-11,DENND3
4.831094519333009e-14,1.1872097202697893,0.983,0.974,1.4124187936721986e-9,PLCG2
9.749180466213645e-12,1.5848010893268403,0.898,0.667,2.8502704011022214e-7,FKBP5
2.3804245657120963e-10,-1.4506614090095653,0,0.467,6.959409260315885e-6,XIST
1.43945902804108e-9,-1.8144715467202621,0.22,0.626,4.2084024143809014e-5,COL4A1
4.1318147331719186e-9,0.45338524257037527,0.322,0.046,1.207977355390142e-4,RGCC
6.809377772671868e-9,1.3042536245479819,0.814,0.538,1.9907896856183473e-4,KALRN
1.8728467412162924e-8,0.5237002066545925,0.441,0.118,5.475454732619952e-4,AC002546.1
3.567277068247326e-8,0.6092100469678333,0.339,0.067,0.0010429291236727883,UTY
7.8535470756683e-8,0.7174917629835655,0.186,0.01,0.0022960630230423845,SPOCK1
1.1271351684259875e-7,0.6769341329394012,0.271,0.041,0.003295292378410217,SCGN
1.189461767250148e-7,1.1599026456042434,0.627,0.308,0.0034775104227325326,DCN
1.495510733887019e-7,0.5356534399977523,0.407,0.113,0.004372275181592089,AC092164.1
2.0353364756887338e-7,0.5000563708553218,0.339,0.077,0.0059505097203235826,MT-ATP8
3.060517819621688e-7,0.625151590836855,0.576,0.236,0.008947729897445966,PTH1R
4.099510050889582e-7,0.5991563823039104,0.339,0.082,0.011985327584780782,USP9Y
6.668927553524222e-7,0.8595116879418228,0.763,0.456,0.019497276595483417,CARMIL1
9.371683986473838e-7,0.7716430228173179,0.966,0.887,0.027399055302854913,PTPRG
9.878342604943177e-7,0.6573319965860047,0.61,0.308,0.02888032243981187,BTG1
1.3614796685275598e-6,0.8658633273484637,0.915,0.744,0.03980421958907174,MT-ND3
1.7283015008258287e-6,0.7119762126382154,0.305,0.072,0.050528622678143925,TTTY14
1.954786126175174e-6,0.7609074523005226,0.39,0.133,0.05715012718485738,AL499616.1
2.4980987884158107e-6,0.45288264892624364,0.153,0.01,0.07303441617812464,AFF2
2.556306600998321e-6,0.3359901572877063,0.169,0.015,0.07473617978678691,NRG2
2.6938561729760915e-6,0.3186949047119326,0.305,0.072,0.07875757907312901,H1FX
3.6908318758307754e-6,0.7290924435077704,0.627,0.333,0.10790516072178855,SCN3A
3.873783774074763e-6,0.708490036859968,0.847,0.585,0.11325394241884978,RGS5
3.926582064676262e-6,0.7503130720632637,0.542,0.262,0.11479755324287519,SLC39A11
3.989391098345878e-6,0.9485269639337597,0.898,0.8,0.1166338381512401,PLA2G5
4.474617163022863e-6,0.7000252101535005,0.373,0.118,0.13081990737813642,SYN3
4.534334132212959e-6,0.6187538196387047,0.356,0.113,0.13256579268937807,ADD3
4.704451771961825e-6,0.9043214768100101,0.593,0.287,0.13753935200507592,ZBTB7C
5.034931860780183e-6,0.757551898293396,0.305,0.082,0.14720126788176943,AC007614.1
5.496715512413416e-6,0.8316024683042815,0.712,0.467,0.16070197472091863,AC012409.2
6.370921109882484e-6,0.6245757795975652,0.729,0.4,0.1862602495685243,TMSB4X
1.0432318363295446e-5,1.40918543865984,0.441,0.195,0.30499925966930563,CPM
1.049642788189003e-5,0.6308203409235469,0.458,0.2,0.30687356555493694,AP002518.2
1.3914516565193213e-5,0.8398464623991898,0.576,0.323,0.4068048062999888,TMTC1
1.4831689040870404e-5,0.7868259492782421,0.864,0.785,0.43361926079888713,SOX5
1.4967451119145158e-5,0.5363837336306023,0.424,0.174,0.4375884009193278,AL158152.1
1.589172992117494e-5,0.5137904818891511,0.441,0.174,0.4646106159754705,HIGD1B
1.885140675233147e-5,0.3280282944237802,0.254,0.062,0.5511397278111628,CDC40
1.8940396268438295e-5,0.7621619698064324,0.542,0.292,0.553741425304062,AC100803.4
1.94566673029217e-5,0.6800271369081807,0.949,0.856,0.5688351252682188,ZBTB16
2.0497893558133824e-5,0.9634741239748859,0.797,0.595,0.5992764160656004,TIMP3
2.2102181284296385e-5,0.6293393878002884,0.644,0.374,0.646179372027689,PPP1CB
2.352353064526866e-5,0.35187800049822293,0.186,0.031,0.6877339419450745,SUN2
2.401736783787499e-5,0.4923245542963933,0.407,0.159,0.7021717661081133,BICRAL
