"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"S100A11",2.00903289673916e-59,1.60437153419173,0.29,0.377,6.02709869021748e-56,"DCM-Cardiomyocytes","S100A1"
"HEG1",1.4417144011883e-58,10.9643834605098,0.393,0.278,4.3251432035649e-55,"DCM-Cardiomyocytes","HEG1"
"GRIK2",2.6277485117907e-57,3.11121376129706,0.206,0.291,7.88324553537211e-54,"DCM-Cardiomyocytes","GRIK2"
"ENOX1",2.90071978361089e-57,14.6249901672878,0.458,0.363,8.70215935083266e-54,"DCM-Cardiomyocytes","ENOX1"
"ADAM19",4.71606272536482e-57,10.4814992883457,0.309,0.174,1.41481881760945e-53,"DCM-Cardiomyocytes","ADAM19"
"BACH1",7.92160296007604e-57,2.17639118924159,0.44,0.355,2.37648088802281e-53,"DCM-Cardiomyocytes","BACH1"
"ELL2",4.3137525280679e-56,22.7360082180518,0.297,0.381,1.29412575842037e-52,"DCM-Cardiomyocytes","ELL2"
"MYOM1",1.79717784069907e-55,24.6665646849774,0.49,0.368,5.3915335220972e-52,"DCM-Cardiomyocytes","MYOM1"
"CDK14",2.38987655636985e-54,37.2072283608815,0.464,0.382,7.16962966910955e-51,"DCM-Cardiomyocytes","CDK14"
"RPL30",3.73667071589809e-53,12.3721523498784,0.146,0.216,1.12100121476943e-49,"DCM-Cardiomyocytes","RPL30"
"RPS161",1.438869250386e-52,2.14367389918529,0.114,0.189,4.31660775115799e-49,"DCM-Cardiomyocytes","RPS16"
"GRIP1",2.60898902747972e-52,22.341068483368,0.035,0.104,7.82696708243916e-49,"DCM-Cardiomyocytes","GRIP1"
"EDNRA",7.8317714785321e-52,24.831473155598,0.355,0.234,2.34953144355963e-48,"DCM-Cardiomyocytes","EDNRA"
"SPHKAP",1.56693469025358e-51,16.5467840226286,0.334,0.413,4.70080407076074e-48,"DCM-Cardiomyocytes","SPHKAP"
"USP9Y",2.83100370771236e-51,1.05852368580321,0.333,0.211,8.49301112313707e-48,"DCM-Cardiomyocytes","USP9Y"
"FTX",5.98176207429276e-51,5.99570494192204,0.494,0.402,1.79452862228783e-47,"DCM-Cardiomyocytes","FTX"
"GADD45B",9.51353483008321e-51,2.79112964718153,0.063,0.104,2.85406044902496e-47,"DCM-Cardiomyocytes","GADD45B"
"UQCR101",2.10275711413627e-50,0.415301227481327,0.253,0.318,6.3082713424088e-47,"DCM-Cardiomyocytes","UQCR10"
"FCHSD2",4.72699580095058e-50,4.74789384695286,0.468,0.389,1.41809874028518e-46,"DCM-Cardiomyocytes","FCHSD2"
"MIR1-1HG",6.96360754698277e-50,2.83765964998339,0.427,0.347,2.08908226409483e-46,"DCM-Cardiomyocytes","MIR1-1HG"
"WWTR1",9.08935917379617e-50,18.896884539332,0.427,0.315,2.72680775213885e-46,"DCM-Cardiomyocytes","WWTR1"
"ZSWIM6",2.30592685792142e-49,3.20560481928112,0.432,0.342,6.91778057376427e-46,"DCM-Cardiomyocytes","ZSWIM6"
"ZBTB20",2.61962205501316e-49,16.9015493780902,0.523,0.426,7.85886616503949e-46,"DCM-Cardiomyocytes","ZBTB20"
"PDE1C",7.98119287546535e-49,4.52848888930186,0.501,0.409,2.39435786263961e-45,"DCM-Cardiomyocytes","PDE1C"
"NPPB",1.28935742965204e-48,3.25012775460198,0.248,0.081,3.86807228895611e-45,"DCM-Cardiomyocytes","NPPB"
"MMP2",1.70267958617445e-48,12.8095716151949,0.092,0.135,5.10803875852335e-45,"DCM-Cardiomyocytes","MMP2"
"COG5",2.82854127072568e-48,27.4955149940427,0.474,0.396,8.48562381217704e-45,"DCM-Cardiomyocytes","COG5"
"FRMD4B",8.30382036876709e-48,9.00046792775047,0.221,0.283,2.49114611063013e-44,"DCM-Cardiomyocytes","FRMD4B"
"PBX3",2.73270807461298e-47,0.557365913127993,0.461,0.385,8.19812422383893e-44,"DCM-Cardiomyocytes","PBX3"
"PICALM",5.75144772419425e-47,2.96022741699193,0.443,0.372,1.72543431725827e-43,"DCM-Cardiomyocytes","PICALM"
"TACC2",6.27029947224887e-47,3.91723337103739,0.487,0.401,1.88108984167466e-43,"DCM-Cardiomyocytes","TACC2"
"GEM",1.63810029202785e-46,7.77377374520871,0.113,0.137,4.91430087608355e-43,"DCM-Cardiomyocytes","GEM"
"MYLK4",1.65122534965166e-46,3.78431453519152,0.091,0.143,4.95367604895497e-43,"DCM-Cardiomyocytes","MYLK4"
"COLQ",2.15263401246832e-46,4.42678385905627,0.243,0.121,6.45790203740496e-43,"DCM-Cardiomyocytes","COLQ"
"COL6A2",5.25453723289532e-46,3.2006852950327,0.066,0.105,1.5763611698686e-42,"DCM-Cardiomyocytes","COL6A2"
"MYOZ2",5.67974569333977e-46,1.1301040406742,0.368,0.431,1.70392370800193e-42,"DCM-Cardiomyocytes","MYOZ2"
"GPHN",6.23395948644967e-46,15.9024196677123,0.49,0.403,1.8701878459349e-42,"DCM-Cardiomyocytes","GPHN"
"RPS151",6.80340741719112e-46,2.20684693579706,0.138,0.201,2.04102222515734e-42,"DCM-Cardiomyocytes","RPS15"
"MID1",1.45784979697987e-45,4.64316984383318,0.227,0.095,4.37354939093962e-42,"DCM-Cardiomyocytes","MID1"
"MYL12A",3.94542444465959e-45,2.79548591131955,0.424,0.333,1.18362733339788e-41,"DCM-Cardiomyocytes","MYL12A"
"ZNF385D1",2.6334086453363e-43,0.43990055461822,0.264,0.144,7.90022593600891e-40,"DCM-Cardiomyocytes","ZNF385D"
"LRRC7",1.48167069793858e-42,4.00040803378359,0.084,0.125,4.44501209381574e-39,"DCM-Cardiomyocytes","LRRC7"
"PXDNL",2.42000587411006e-42,23.6392472921888,0.474,0.388,7.26001762233019e-39,"DCM-Cardiomyocytes","PXDNL"
"CNKSR3",3.32041540325817e-42,17.253925212003,0.425,0.323,9.96124620977451e-39,"DCM-Cardiomyocytes","CNKSR3"
"PDLIM5",5.84096627440598e-42,22.4976953391849,0.502,0.41,1.75228988232179e-38,"DCM-Cardiomyocytes","PDLIM5"
"RNF115",8.07361660555412e-42,12.9345894736755,0.459,0.389,2.42208498166623e-38,"DCM-Cardiomyocytes","RNF115"
"GRIN2A",1.20517297957111e-41,12.8101438453416,0.068,0.115,3.61551893871334e-38,"DCM-Cardiomyocytes","GRIN2A"
"ZFPM2",2.77033146083584e-41,4.89756873763942,0.492,0.408,8.31099438250753e-38,"DCM-Cardiomyocytes","ZFPM2"
"MARCH11",3.00203739608507e-41,19.7421857889104,0.126,0.181,9.0061121882552e-38,"DCM-Cardiomyocytes","MARCH11"
"MAOB",2.9907124431727e-40,9.13528289163547,0.29,0.371,8.97213732951809e-37,"DCM-Cardiomyocytes","MAOB"
"TPT1",4.65071360464735e-40,2.98120386537588,0.258,0.313,1.3952140813942e-36,"DCM-Cardiomyocytes","TPT1"
"PDLIM3",6.66103346946877e-40,2.79639482446664,0.425,0.332,1.99831004084063e-36,"DCM-Cardiomyocytes","PDLIM3"
"RPL31",7.42309450286877e-40,0.724178240784604,0.077,0.122,2.22692835086063e-36,"DCM-Cardiomyocytes","RPL3"
"RPS4X",2.5016612853637e-38,38.4119933447769,0.096,0.153,7.50498385609111e-35,"DCM-Cardiomyocytes","RPS4X"
"DLG2",9.59649350010775e-38,17.5032799027957,0.499,0.408,2.87894805003232e-34,"DCM-Cardiomyocytes","DLG2"
"DGKH",1.15891849430149e-37,22.2600089843368,0.289,0.185,3.47675548290446e-34,"DCM-Cardiomyocytes","DGKH"
"BICD1",3.47763899481373e-37,38.2895813064565,0.312,0.207,1.04329169844412e-33,"DCM-Cardiomyocytes","BICD1"
"ADRA1A",4.63652290987064e-37,0.719409809190025,0.323,0.394,1.39095687296119e-33,"DCM-Cardiomyocytes","ADRA1A"
"SMYD3",8.46877531509374e-37,36.1618487743836,0.314,0.384,2.54063259452812e-33,"DCM-Cardiomyocytes","SMYD3"
"AR",1.12750889987452e-36,8.08019058473283,0.393,0.305,3.38252669962355e-33,"DCM-Cardiomyocytes","AR"
"CADM2",7.42426502922783e-36,2.54888956156855,0.095,0.123,2.22727950876835e-32,"DCM-Cardiomyocytes","CADM2"
"QKI1",2.72181873309095e-35,1.57770159569575,0.497,0.425,8.16545619927284e-32,"DCM-Cardiomyocytes","QKI"
"NEXN",1.05671642092038e-34,13.6088212407638,0.508,0.432,3.17014926276113e-31,"DCM-Cardiomyocytes","NEXN"
"CLSTN2",2.19099266790644e-34,8.69289035897356,0.169,0.063,6.57297800371932e-31,"DCM-Cardiomyocytes","CLSTN2"
"GABARAPL21",8.0766013116465e-34,0.262370055768982,0.105,0.157,2.42298039349395e-30,"DCM-Cardiomyocytes","GABARAPL2"
"MIR99AHG",9.79843112571893e-34,12.4214392679384,0.48,0.407,2.93952933771568e-30,"DCM-Cardiomyocytes","MIR99AHG"
"FOXO3",2.30516588763756e-33,24.8810498101624,0.444,0.382,6.91549766291268e-30,"DCM-Cardiomyocytes","FOXO3"
"RPS24",3.65253125781161e-33,39.4960468022637,0.225,0.275,1.09575937734348e-29,"DCM-Cardiomyocytes","RPS24"
"PRRX1",4.04025994517158e-33,2.793442337395,0.374,0.284,1.21207798355147e-29,"DCM-Cardiomyocytes","PRRX1"
"PPP1R1C",1.47169123686959e-32,3.50258223413686,0.339,0.406,4.41507371060878e-29,"DCM-Cardiomyocytes","PPP1R1C"
"BTBD9",1.5661846276433e-32,8.923862710813,0.46,0.39,4.69855388292991e-29,"DCM-Cardiomyocytes","BTBD9"
"BBS9",2.84666121807204e-32,2.4203769815401,0.294,0.346,8.53998365421612e-29,"DCM-Cardiomyocytes","BBS9"
"RPS26",4.01198590714178e-32,6.47010160884717,0.091,0.147,1.20359577214253e-28,"DCM-Cardiomyocytes","RPS26"
"CPQ",4.24394943634518e-32,30.0290919029379,0.41,0.337,1.27318483090355e-28,"DCM-Cardiomyocytes","CPQ"
"SEMA3C",1.39937378830707e-31,4.15314850408134,0.312,0.39,4.19812136492122e-28,"DCM-Cardiomyocytes","SEMA3C"
"YBX3",2.94453319929484e-31,11.6212384585416,0.341,0.249,8.83359959788451e-28,"DCM-Cardiomyocytes","YBX3"
"COX8A",1.85943772197114e-30,3.05266248980941,0.052,0.101,5.57831316591341e-27,"DCM-Cardiomyocytes","COX8A"
"MT-ATP8",5.54941414337445e-30,1.16418106506518,0.173,0.198,1.66482424301233e-26,"DCM-Cardiomyocytes","MT-ATP8"
"AGBL3",8.25101743866439e-30,2.83359875702293,0.07,0.115,2.47530523159932e-26,"DCM-Cardiomyocytes","AGBL3"
"ATF7IP2",9.62870263429443e-30,18.6874595594683,0.421,0.368,2.88861079028833e-26,"DCM-Cardiomyocytes","ATF7IP2"
"PAG1",2.04951198275719e-29,7.00618626882854,0.305,0.217,6.14853594827157e-26,"DCM-Cardiomyocytes","PAG1"
"SORT1",4.99599353406764e-29,3.0888522418848,0.425,0.349,1.49879806022029e-25,"DCM-Cardiomyocytes","SORT1"
"JUNB",5.60478014626568e-29,11.0757098685663,0.089,0.125,1.68143404387971e-25,"DCM-Cardiomyocytes","JUNB"
"NPAS3",1.06278424278662e-28,3.61916917301936,0.278,0.186,3.18835272835985e-25,"DCM-Cardiomyocytes","NPAS3"
"L3MBTL4",1.73619755839381e-28,1.17839586349822,0.096,0.118,5.20859267518143e-25,"DCM-Cardiomyocytes","L3MBTL4"
"PALMD",8.57967958933686e-28,9.64118971873518,0.462,0.397,2.57390387680106e-24,"DCM-Cardiomyocytes","PALMD"
"FHL1",1.14489007565668e-27,1.54605861667713,0.414,0.343,3.43467022697004e-24,"DCM-Cardiomyocytes","FHL1"
"ATP8B1",2.37303398826605e-27,1.12137436248091,0.216,0.113,7.11910196479816e-24,"DCM-Cardiomyocytes","ATP8B1"
"PPP1R3C",3.01088424580313e-27,1.77309469704723,0.212,0.252,9.0326527374094e-24,"DCM-Cardiomyocytes","PPP1R3C"
"ABI3BP",3.7072085421201e-27,20.6868689551253,0.057,0.101,1.11216256263603e-23,"DCM-Cardiomyocytes","ABI3BP"
"NPR3",4.70485732538524e-27,5.21942552917988,0.254,0.171,1.41145719761557e-23,"DCM-Cardiomyocytes","NPR3"
"PROM1",1.45093154845742e-26,4.42764443188436,0.163,0.07,4.35279464537227e-23,"DCM-Cardiomyocytes","PROM1"
"RPL151",3.58851642231926e-26,5.16358170531132,0.077,0.124,1.07655492669578e-22,"DCM-Cardiomyocytes","RPL15"
"CLECL1",8.89823009177081e-26,9.03110107951759,0.17,0.16,2.66946902753124e-22,"DCM-Cardiomyocytes","CLECL1"
"C1orf21",1.53316849790206e-25,1.45219195990828,0.434,0.379,4.59950549370617e-22,"DCM-Cardiomyocytes","C1orf21"
"BCAS3",1.88225976839828e-25,11.9727130501409,0.439,0.387,5.64677930519483e-22,"DCM-Cardiomyocytes","BCAS3"
"MYL2",2.19294608894573e-25,8.68434492404832,0.425,0.368,6.57883826683719e-22,"DCM-Cardiomyocytes","MYL2"
"VLDLR-AS1",3.55184749865456e-25,1.04744109197762,0.419,0.366,1.06555424959637e-21,"DCM-Cardiomyocytes","VLDLR-AS1"
"PLXNA41",3.75976009727303e-25,0.310162562739535,0.396,0.334,1.12792802918191e-21,"DCM-Cardiomyocytes","PLXNA4"
"LINC00670",5.52910530743391e-25,1.65702042308054,0.151,0.063,1.65873159223017e-21,"DCM-Cardiomyocytes","LINC00670"
"NR3C2",9.67676241852689e-25,5.44977220274099,0.451,0.392,2.90302872555807e-21,"DCM-Cardiomyocytes","NR3C2"
"HBB",1.13228659027805e-24,0.927518388887883,0.148,0.04,3.39685977083414e-21,"DCM-Cardiomyocytes","HBB"
"VCL",1.21073553878176e-24,4.30741407948636,0.468,0.407,3.63220661634528e-21,"DCM-Cardiomyocytes","VCL"
"TCF4",2.46658207755042e-24,10.7826428245143,0.154,0.175,7.39974623265126e-21,"DCM-Cardiomyocytes","TCF4"
"STPG2",4.03188360662957e-24,2.81436618488938,0.12,0.144,1.20956508198887e-20,"DCM-Cardiomyocytes","STPG2"
"TNMD",7.40266920103717e-24,3.03286148647169,0.124,0.105,2.22080076031115e-20,"DCM-Cardiomyocytes","TNMD"
"EDIL3",2.39036288772326e-23,19.4829088280633,0.16,0.087,7.17108866316977e-20,"DCM-Cardiomyocytes","EDIL3"
"SIX1",3.66061679699138e-23,3.14924645962501,0.121,0.094,1.09818503909741e-19,"DCM-Cardiomyocytes","SIX1"
"LINC00456",4.68481984606029e-23,2.79511916084718,0.257,0.267,1.40544595381809e-19,"DCM-Cardiomyocytes","LINC00456"
"GHR1",5.76891102952494e-23,0.30710311902687,0.414,0.366,1.73067330885748e-19,"DCM-Cardiomyocytes","GHR"
"RPS112",6.37853578113068e-23,1.19201549298594,0.055,0.101,1.9135607343392e-19,"DCM-Cardiomyocytes","RPS11"
"CACNB2",1.3727095071785e-22,9.07081642464907,0.388,0.434,4.11812852153551e-19,"DCM-Cardiomyocytes","CACNB2"
"SUPT3H",1.94375863836695e-22,7.11538564481799,0.385,0.344,5.83127591510086e-19,"DCM-Cardiomyocytes","SUPT3H"
"MPPED1",2.15072073396054e-22,1.88636875793184,0.154,0.136,6.45216220188163e-19,"DCM-Cardiomyocytes","MPPED1"
"LINC00492",2.45010768598872e-22,3.66934962241697,0.12,0.093,7.35032305796617e-19,"DCM-Cardiomyocytes","LINC00492"
"C4orf17",3.12735246557119e-22,3.99482876127927,0.216,0.197,9.38205739671358e-19,"DCM-Cardiomyocytes","C4orf17"
"HBM",3.12865464052198e-22,3.33016900680212,0.16,0.136,9.38596392156593e-19,"DCM-Cardiomyocytes","HBM"
"ADAD11",3.36003607468028e-22,0.524555718354272,0.104,0.082,1.00801082240409e-18,"DCM-Cardiomyocytes","ADAD1"
"SPP2",4.05348698875116e-22,1.3679500379099,0.239,0.233,1.21604609662535e-18,"DCM-Cardiomyocytes","SPP2"
"TLN2",4.88799882907923e-22,6.92554348269047,0.343,0.405,1.46639964872377e-18,"DCM-Cardiomyocytes","TLN2"
"UBL5",5.32670748159963e-22,19.3686437429929,0.06,0.101,1.59801224447989e-18,"DCM-Cardiomyocytes","UBL5"
"STOX2",6.01544464513776e-22,17.7676347950483,0.397,0.35,1.80463339354133e-18,"DCM-Cardiomyocytes","STOX2"
"SGIP1",6.76398419333754e-22,1.44454136098368,0.193,0.204,2.02919525800126e-18,"DCM-Cardiomyocytes","SGIP1"
"DHRSX",6.86904969830975e-22,4.64626260329522,0.41,0.366,2.06071490949292e-18,"DCM-Cardiomyocytes","DHRSX"
"NLGN1",8.45949201390563e-22,1.87795050454546,0.471,0.404,2.53784760417169e-18,"DCM-Cardiomyocytes","NLGN1"
"AC003984.1",1.07637222620551e-21,3.8022627549145,0.124,0.096,3.22911667861654e-18,"DCM-Cardiomyocytes","AC003984.1"
"TAC1",1.18278827726696e-21,11.7143205604665,0.311,0.337,3.54836483180088e-18,"DCM-Cardiomyocytes","TAC1"
"MYL1",1.87784814987418e-21,4.76021953844733,0.143,0.116,5.63354444962254e-18,"DCM-Cardiomyocytes","MYL1"
"C6",2.62998989648377e-21,6.55637923835262,0.389,0.311,7.88996968945132e-18,"DCM-Cardiomyocytes","C6"
"TYR",2.65703548953564e-21,4.79228742302507,0.13,0.109,7.97110646860693e-18,"DCM-Cardiomyocytes","TYR"
"TRPA1",2.87596899871275e-21,14.8169502738827,0.291,0.314,8.62790699613824e-18,"DCM-Cardiomyocytes","TRPA1"
"SPINK2",3.14348760916886e-21,9.03606195432405,0.177,0.154,9.43046282750658e-18,"DCM-Cardiomyocytes","SPINK2"
"LINC01484",3.39468151594861e-21,7.92883325646794,0.171,0.151,1.01840445478458e-17,"DCM-Cardiomyocytes","LINC01484"
"LINC00502",3.56873599975931e-21,3.79575517708743,0.125,0.1,1.07062079992779e-17,"DCM-Cardiomyocytes","LINC00502"
"SLC10A4",3.62688613472118e-21,0.724360006423765,0.118,0.089,1.08806584041635e-17,"DCM-Cardiomyocytes","SLC10A4"
"GBE1",3.91988843539748e-21,0.853603021783833,0.301,0.334,1.17596653061924e-17,"DCM-Cardiomyocytes","GBE1"
"CLEC5A",5.07422003919119e-21,1.21214371359254,0.139,0.121,1.52226601175736e-17,"DCM-Cardiomyocytes","CLEC5A"
"RFX6",5.68032332681105e-21,2.53030936877108,0.161,0.144,1.70409699804331e-17,"DCM-Cardiomyocytes","RFX6"
"TDRD15",5.72023750022087e-21,3.80184240295354,0.226,0.212,1.71607125006626e-17,"DCM-Cardiomyocytes","TDRD15"
"WNT16",6.88159501917099e-21,3.7953231856474,0.18,0.156,2.0644785057513e-17,"DCM-Cardiomyocytes","WNT16"
"CASC6",1.53602872966311e-20,12.5271769037811,0.249,0.251,4.60808618898933e-17,"DCM-Cardiomyocytes","CASC6"
"LINC01179",1.71379864887259e-20,15.6803743084293,0.17,0.149,5.14139594661776e-17,"DCM-Cardiomyocytes","LINC01179"
"RAPGEF4",1.74412967455359e-20,4.28690001670523,0.292,0.215,5.23238902366077e-17,"DCM-Cardiomyocytes","RAPGEF4"
"NMD3",2.07809106631237e-20,10.1804793891373,0.402,0.351,6.2342731989371e-17,"DCM-Cardiomyocytes","NMD3"
"PPDPF",2.08543168109758e-20,15.7104610878938,0.164,0.19,6.25629504329273e-17,"DCM-Cardiomyocytes","PPDPF"
"LPA",2.84235453998316e-20,3.8616109448081,0.126,0.104,8.52706361994948e-17,"DCM-Cardiomyocytes","LPA"
"TOPAZ1",3.03523556947219e-20,3.05226274798711,0.104,0.091,9.10570670841658e-17,"DCM-Cardiomyocytes","TOPAZ1"
"LINC01307",3.99464548917596e-20,2.79537686534304,0.276,0.281,1.19839364675279e-16,"DCM-Cardiomyocytes","LINC01307"
"CDHR4",4.49180738785836e-20,10.118807018225,0.255,0.255,1.34754221635751e-16,"DCM-Cardiomyocytes","CDHR4"
"CLEC2A",5.58067557213698e-20,4.02094990665445,0.143,0.117,1.67420267164109e-16,"DCM-Cardiomyocytes","CLEC2A"
"LGSN",6.02789953389039e-20,9.42071982209211,0.255,0.253,1.80836986016712e-16,"DCM-Cardiomyocytes","LGSN"
"AGR2",6.31663305199396e-20,2.79225213930243,0.207,0.191,1.89498991559819e-16,"DCM-Cardiomyocytes","AGR2"
"LINC00850",6.50107642487186e-20,18.4928657053019,0.272,0.278,1.95032292746156e-16,"DCM-Cardiomyocytes","LINC00850"
"NEAT1",6.66005871682823e-20,0.703301790724787,0.449,0.38,1.99801761504847e-16,"DCM-Cardiomyocytes","NEAT1"
"LINC01102",7.49547200833711e-20,1.79622859566793,0.249,0.247,2.24864160250113e-16,"DCM-Cardiomyocytes","LINC01102"
"KLRG2",8.75774195296823e-20,5.42830087286369,0.16,0.142,2.62732258589047e-16,"DCM-Cardiomyocytes","KLRG2"
"PDE6G",1.61424288444446e-19,2.70020604820486,0.128,0.104,4.84272865333338e-16,"DCM-Cardiomyocytes","PDE6G"
"BMPR1B",1.67699426032849e-19,3.47362085162145,0.126,0.141,5.03098278098546e-16,"DCM-Cardiomyocytes","BMPR1B"
"KCNC2",1.90465578347431e-19,0.778389077816819,0.142,0.119,5.71396735042292e-16,"DCM-Cardiomyocytes","KCNC2"
"GHRHR",1.98691382932733e-19,4.50518699698441,0.152,0.129,5.96074148798198e-16,"DCM-Cardiomyocytes","GHRHR"
"GNB4",3.26361838125948e-19,4.99104120337204,0.198,0.125,9.79085514377844e-16,"DCM-Cardiomyocytes","GNB4"
"JADRR",3.32130130720399e-19,3.12087803779574,0.296,0.316,9.96390392161196e-16,"DCM-Cardiomyocytes","JADRR"
"MS4A2",6.29195076740806e-19,2.78725986940287,0.138,0.127,1.88758523022242e-15,"DCM-Cardiomyocytes","MS4A2"
"NR4A3",7.22626488377972e-19,1.44715818932809,0.107,0.101,2.16787946513392e-15,"DCM-Cardiomyocytes","NR4A3"
"AC016903.2",8.05716575245624e-19,2.4752157961728,0.255,0.256,2.41714972573687e-15,"DCM-Cardiomyocytes","AC016903.2"
"LINC01584",8.46231697671341e-19,2.79575082709449,0.296,0.317,2.53869509301402e-15,"DCM-Cardiomyocytes","LINC01584"
"RPS19",8.90661667878214e-19,6.29026842896051,0.098,0.134,2.67198500363464e-15,"DCM-Cardiomyocytes","RPS19"
"CLEC3A",1.06998259280698e-18,3.79575285200897,0.232,0.223,3.20994777842095e-15,"DCM-Cardiomyocytes","CLEC3A"
"HTR2A",1.8731988175183e-18,3.79254972104909,0.161,0.141,5.61959645255489e-15,"DCM-Cardiomyocytes","HTR2A"
"ABHD12B",1.92928027827842e-18,1.20751263875893,0.202,0.183,5.78784083483527e-15,"DCM-Cardiomyocytes","ABHD12B"
"LINC00972",2.07656085885483e-18,28.0717695763068,0.271,0.278,6.22968257656448e-15,"DCM-Cardiomyocytes","LINC00972"
"LINC01170",2.31351754405251e-18,2.16590727705017,0.112,0.125,6.94055263215753e-15,"DCM-Cardiomyocytes","LINC01170"
"DPF3",2.59483435430494e-18,6.52504902224325,0.446,0.393,7.78450306291482e-15,"DCM-Cardiomyocytes","DPF3"
"FGL11",2.618949312232e-18,0.523556483771927,0.133,0.11,7.856847936696e-15,"DCM-Cardiomyocytes","FGL1"
"CACNA1S",2.84402136557398e-18,4.01053207053316,0.129,0.099,8.53206409672195e-15,"DCM-Cardiomyocytes","CACNA1S"
"TRPC7-AS1",2.85686499106185e-18,11.1112665648788,0.114,0.089,8.57059497318554e-15,"DCM-Cardiomyocytes","TRPC7-AS1"
"EMX2OS",3.1281891431922e-18,1.89531923037749,0.153,0.139,9.38456742957661e-15,"DCM-Cardiomyocytes","EMX2OS"
"NLRP8",3.66389864082345e-18,6.58096151747061,0.302,0.327,1.09916959224703e-14,"DCM-Cardiomyocytes","NLRP8"
"HSP90B1",3.97368934785507e-18,2.79575205725003,0.233,0.252,1.19210680435652e-14,"DCM-Cardiomyocytes","HSP90B1"
"C15orf411",4.2247383141331e-18,0.476821050432292,0.427,0.365,1.26742149423993e-14,"DCM-Cardiomyocytes","C15orf41"
"SIPA1L1",4.9748603402144e-18,33.2999679767449,0.217,0.142,1.49245810206432e-14,"DCM-Cardiomyocytes","SIPA1L1"
"CEACAM20",6.59156891209173e-18,3.0117276340502,0.255,0.26,1.97747067362752e-14,"DCM-Cardiomyocytes","CEACAM20"
"ARID5B",6.65831883795909e-18,7.3053140481292,0.403,0.361,1.99749565138773e-14,"DCM-Cardiomyocytes","ARID5B"
"FBP2",8.00343109616995e-18,1.75901745489361,0.146,0.124,2.40102932885098e-14,"DCM-Cardiomyocytes","FBP2"
"LINC00587",8.90473090960434e-18,1.78131266304857,0.204,0.19,2.6714192728813e-14,"DCM-Cardiomyocytes","LINC00587"
"SLC17A8",1.24988213805027e-17,1.47943241264908,0.172,0.153,3.74964641415081e-14,"DCM-Cardiomyocytes","SLC17A8"
"LINC01621",1.29689725391022e-17,2.69352755126236,0.231,0.226,3.89069176173067e-14,"DCM-Cardiomyocytes","LINC01621"
"VPS13D",1.68891569185496e-17,21.4239644333508,0.358,0.407,5.06674707556488e-14,"DCM-Cardiomyocytes","VPS13D"
"LINC01163",2.06830768238349e-17,1.79589275392472,0.114,0.09,6.20492304715047e-14,"DCM-Cardiomyocytes","LINC01163"
"TTLL7",2.30713288987674e-17,9.18930833633762,0.168,0.083,6.92139866963022e-14,"DCM-Cardiomyocytes","TTLL7"
"SLCO1B3",2.53447979976564e-17,2.85503703911974,0.264,0.274,7.60343939929691e-14,"DCM-Cardiomyocytes","SLCO1B3"
"CEBPD1",2.94544092612586e-17,0.341325079769533,0.071,0.105,8.83632277837757e-14,"DCM-Cardiomyocytes","CEBPD"
"DYTN",3.28332253382777e-17,3.27019730866964,0.2,0.186,9.84996760148332e-14,"DCM-Cardiomyocytes","DYTN"
"SLC7A2",4.46681241733791e-17,2.00947681279617,0.312,0.353,1.34004372520137e-13,"DCM-Cardiomyocytes","SLC7A2"
"MT-ND1",5.18404306281136e-17,1.18512335202443,0.3,0.321,1.55521291884341e-13,"DCM-Cardiomyocytes","MT-ND1"
"RPS29",5.19135736660503e-17,2.56141861238222,0.074,0.104,1.55740720998151e-13,"DCM-Cardiomyocytes","RPS29"
"BPIFC",5.83395189479834e-17,2.77715848281165,0.222,0.213,1.7501855684395e-13,"DCM-Cardiomyocytes","BPIFC"
"COL6A5",9.16856582810643e-17,2.76776954429373,0.111,0.087,2.75056974843193e-13,"DCM-Cardiomyocytes","COL6A5"
"NRN1L",1.01434688125038e-16,8.17322461615977,0.168,0.155,3.04304064375115e-13,"DCM-Cardiomyocytes","NRN1L"
"CD81",1.04674133953034e-16,1.10720199894065,0.1,0.128,3.14022401859103e-13,"DCM-Cardiomyocytes","CD81"
"RFX2",1.45609751698206e-16,18.3652734537503,0.192,0.213,4.36829255094617e-13,"DCM-Cardiomyocytes","RFX2"
"AC098617.1",1.56695891964564e-16,19.7257081304053,0.417,0.367,4.70087675893693e-13,"DCM-Cardiomyocytes","AC098617.1"
"DUSP27",3.02457296036994e-16,5.30107477661266,0.383,0.334,9.07371888110983e-13,"DCM-Cardiomyocytes","DUSP27"
"C1orf143",4.29377150511768e-16,1.79575923355926,0.207,0.2,1.28813145153531e-12,"DCM-Cardiomyocytes","C1orf143"
"RPL37A",4.93168622104122e-16,5.10763776660111,0.088,0.118,1.47950586631237e-12,"DCM-Cardiomyocytes","RPL37A"
"PARD3B",9.61359541597562e-16,1.5908427987391,0.428,0.39,2.88407862479269e-12,"DCM-Cardiomyocytes","PARD3B"
"SAP18",1.34692132222636e-15,5.08058985933581,0.078,0.112,4.04076396667908e-12,"DCM-Cardiomyocytes","SAP18"
"ITGB3",1.38710312492459e-15,1.79323448245058,0.192,0.184,4.16130937477377e-12,"DCM-Cardiomyocytes","ITGB3"
"RFX3",1.49932716594235e-15,9.48816466936625,0.205,0.224,4.49798149782705e-12,"DCM-Cardiomyocytes","RFX3"
