"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LINC02391",2.46535297393731e-36,0.557953677406858,0.319,0.085,7.20770595460313e-32
"ITGAM",3.14201848174882e-36,0.489921818080574,0.553,0.242,9.18600523324086e-32
"SLC7A8",8.96043761382125e-36,0.513664735252916,0.447,0.166,2.61967354077678e-31
"SHTN1",1.11058412277023e-35,0.613073434067998,0.694,0.402,3.24690374133105e-31
"AC093535.1",1.12972727558565e-35,0.38564502402868,0.227,0.04,3.3028706629022e-31
"CLHC1",1.98185929787031e-35,0.314890659345717,0.238,0.045,5.79416384325363e-31
"OTULINL",2.17353913697075e-35,0.528478240679487,0.574,0.269,6.3545590208477e-31
"MAN1A1",2.43843866319041e-35,1.02009985437933,0.898,0.752,7.12901927570348e-31
"MAML3",4.50465079504602e-35,0.746463855348645,0.796,0.528,1.31697970643965e-30
"CCDC170",4.66162395150219e-35,0.464782541680151,0.377,0.121,1.36287237846118e-30
"TMEM236",6.59685212747503e-35,0.410268015025609,0.368,0.115,1.9286556879886e-30
"COLEC12",6.8359956085893e-35,0.918278023638353,0.803,0.541,1.99857167612717e-30
"MS4A4A",7.025980505483e-35,0.701524253448027,0.894,0.699,2.05411566058301e-30
"LDLRAD4",1.11836656025085e-34,0.753426366919691,0.907,0.766,3.26965647554937e-30
"LYZ",1.13682013934446e-34,0.619450198816505,0.5,0.201,3.32360735938746e-30
"ZBTB16",1.52039254359797e-34,0.573334690963805,0.771,0.473,4.44501964046302e-30
"ROCK1",1.68789934857975e-34,0.678254575597182,0.84,0.691,4.93474253550776e-30
"P2RY14",2.76817981940654e-34,0.927155353868565,0.655,0.376,8.09305052001697e-30
"P2RY12",3.04159126203702e-34,0.496025928263656,0.308,0.083,8.89239621369143e-30
"ZFP36L2",3.61261979634426e-34,0.446425167006311,0.6,0.265,1.05618552365921e-29
"IL18",3.79934169508742e-34,0.412960054190467,0.461,0.178,1.11077553797576e-29
"RCAN1",4.1010304154793e-34,0.777532486486323,0.56,0.274,1.19897725226953e-29
"PTEN",4.5774130589083e-34,0.581645363058616,0.847,0.602,1.33825248190243e-29
"TLR5",5.9825826246268e-34,0.415808416499498,0.4,0.138,1.74906785613589e-29
"PARP8",9.53690455150454e-34,0.689921542571834,0.815,0.567,2.78820941467787e-29
"CD38",1.06711678227759e-33,0.364455638499253,0.266,0.061,3.11982262466676e-29
