p_val,avg_log2FC,pct.1,pct.2,p_val_adj,GeneName
3.3494824169017493e-31,-1.4329594072761063,0,0.4,9.792546794053955e-27,XIST
2.943032912544347e-14,-0.3571379724611628,0.006,0.3,8.604251023114654e-10,AC093791.2
4.738629176860177e-12,-0.555127271180393,0.009,0.3,1.3853856261468415e-7,AC073332.1
4.036603749740139e-11,-0.3742114858201042,0.003,0.2,1.180141472274027e-6,AC097480.1
4.316674121552803e-11,-0.2587342684001684,0.003,0.2,1.2620228461771775e-6,GSTM2
4.316674121552803e-11,-0.2587342684001684,0.003,0.2,1.2620228461771775e-6,RASSF5
4.316674121552803e-11,-0.2587342684001684,0.003,0.2,1.2620228461771775e-6,PLGLB2
4.316674121552803e-11,-0.2587342684001684,0.003,0.2,1.2620228461771775e-6,ELMO1-AS1
4.316674121552803e-11,-0.2587342684001684,0.003,0.2,1.2620228461771775e-6,TLL2
4.316674121552803e-11,-0.2587342684001684,0.003,0.2,1.2620228461771775e-6,LUM
4.316674121552803e-11,-0.2587342684001684,0.003,0.2,1.2620228461771775e-6,TMC6
3.916207630050581e-9,-0.3571379724611628,0.015,0.3,1.1449424627215879e-4,PPP1R13L
7.897051634881815e-9,-0.48542682717024166,0,0.1,2.3087820159740477e-4,HPGDS
7.897051634881815e-9,-0.2630344058337938,0,0.1,2.3087820159740477e-4,RFPL1S
7.897051634881815e-9,-0.2630344058337938,0,0.1,2.3087820159740477e-4,EP300-AS1
1.766445956585358e-8,-0.7972223393218241,0.033,0.4,5.164381398672953e-4,CCN2
1.7904919113424674e-8,-0.25444690999707004,0.006,0.2,5.234682152000838e-4,AC092803.1
1.7904919113424674e-8,-0.25444690999707004,0.006,0.2,5.234682152000838e-4,AC005104.3
1.7904919113424674e-8,-0.25444690999707004,0.006,0.2,5.234682152000838e-4,AC093249.2
1.7904919113424674e-8,-0.25444690999707004,0.006,0.2,5.234682152000838e-4,ABCD1
1.9713989417066563e-8,-0.6107619701532115,0.033,0.4,5.76358194597358e-4,SP110
1.9805764959176744e-8,-0.2501722548967443,0.006,0.2,5.790413443464913e-4,EAF2
1.9805764959176744e-8,-0.2501722548967443,0.006,0.2,5.790413443464913e-4,LAT
3.544492812678359e-8,-0.6440244242849601,0.018,0.3,0.001036267918714645,RGS7BP
3.777443301133303e-8,-0.3529009795746922,0.018,0.3,0.0011043733235193325,LRRC14
1.892145448932895e-7,-0.45559159762947843,0.021,0.3,0.005531876434500212,AL513365.2
2.5462051131083567e-7,-0.3444641424260523,0.021,0.3,0.0074440852686835915,HEXD
6.302447655318617e-7,-0.74416109557041,0.009,0.2,0.01842583596508951,KIT
6.824129651659423e-7,-0.2501722548967443,0.009,0.2,0.01995102544959149,TLCD4
6.824129651659423e-7,-0.2501722548967443,0.009,0.2,0.01995102544959149,AC093791.1
6.824129651659423e-7,-0.2501722548967443,0.009,0.2,0.01995102544959149,SMAD7
