"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MCAM",0.0268244415228797,-0.344474760119626,0.424,0.595,1
"SYNE1",0.0268333810065505,-0.377674453241909,0.424,0.595,1
"TASOR",0.0268769114994578,0.262344050330569,0.322,0.19,1
"HES4",0.0268826291927538,-0.498916996617487,0.356,0.467,1
"SPRY4",0.0271128001326369,0.324403531798952,0.237,0.128,1
"DENND6A",0.0271375836614365,0.321331570156561,0.322,0.195,1
"GPATCH8",0.0276184747122129,0.264135105856557,0.475,0.338,1
"MEOX2",0.0276915076388395,0.284922679206549,0.305,0.159,1
"FRMD3",0.0279285419898188,0.312633623547747,0.661,0.492,1
"YAF2",0.0280217959429609,0.443023039714134,0.356,0.231,1
"RNF144A",0.0282310347959475,0.284114673001788,0.153,0.067,1
"CHST11",0.0283164172415213,0.402759169500407,0.136,0.056,1
"ROR1",0.0289750468581836,-0.314231724904533,0.034,0.138,1
"PAWR",0.0301610004072016,-0.333527349557526,0.22,0.364,1
"FYN",0.0301970182705388,0.276413435634994,0.424,0.277,1
"ELP4",0.0302231172614391,0.376763960967462,0.271,0.154,1
"ANTXR1",0.0303927242637021,-0.382227939528743,0.288,0.415,1
"SNX13",0.0312030756441639,0.295435905889225,0.407,0.272,1
"PCSK5",0.0312376178397541,0.360633693827731,0.288,0.174,1
"ESCO1",0.0313472479715817,0.305461968145492,0.237,0.128,1
"ADAMTS9-AS2",0.0319139370757351,-0.302534204347255,0.746,0.841,1
"FOXN3",0.032203385327463,-0.317623540470195,0.237,0.395,1
"COL5A2",0.032660862715952,-0.343792473494997,0.136,0.267,1
"PXDNL",0.0336566219073821,-0.403980399576706,0.068,0.179,1
"FHL2",0.0338043097835229,-0.44122467454792,0.288,0.41,1
"SCARB2",0.0341845783135487,-0.25907209460502,0.102,0.226,1
"MCM9",0.0343731309242766,0.412097034079743,0.22,0.118,1
"DNM3",0.0347359867376657,0.396064516926399,0.169,0.082,1
"GNG12-AS1",0.0347540649074867,0.300547558001673,0.169,0.077,1
"ENG",0.0349838472696919,-0.27531273561223,0.051,0.154,1
"PAPPA",0.0351107242433036,-0.287285377278307,0.017,0.103,1
"NNMT",0.0352499770629327,0.356403533808668,0.305,0.195,1
"ANGPT2",0.0354451078639846,-0.34171396133474,0.102,0.226,1
"ITFG1",0.0358320517482226,0.634655063525297,0.356,0.226,1
"ANK2",0.0359460679185033,-0.319107853491915,0.102,0.231,1
"EP300",0.03605700997026,0.263846075495801,0.356,0.231,1
"LMCD1",0.0361546214861103,-0.269387901655125,0.034,0.128,1
"GARS-DT",0.0364792744219496,0.303444615582218,0.271,0.164,1
"CRYAB",0.0366016964555223,0.254608401550964,0.559,0.39,1
"AKAP9",0.0368337458212493,0.353531654729745,0.441,0.318,1
"DENND1A",0.0369407956328593,0.357904933716147,0.407,0.277,1
"EXOC1",0.0370261953144042,0.268458077788816,0.203,0.103,1
"FAM214A",0.0377859494866448,0.377884500861378,0.254,0.154,1
"AMPH",0.0379600083024426,0.254660530511273,0.119,0.046,1
"RANBP2",0.0391397723310827,-0.299807297532979,0.203,0.328,1
"RPL36",0.0393122992003282,0.262344050330569,0.322,0.205,1
"RNLS",0.0394772731057718,0.307529713234556,0.186,0.092,1
"LUC7L2",0.0397626962808027,0.387652277110199,0.508,0.405,1
"PRKG1",0.0408941684822137,-0.250320792099473,0.949,0.974,1
"MAPK1",0.0409434293265619,0.252618820072547,0.322,0.2,1
"PIP4K2A",0.0413582164603785,0.392111925300899,0.339,0.221,1
"PACS1",0.0418397262429492,-0.310440959015833,0.119,0.241,1
"LAMC1",0.04226251142198,-0.37009096036433,0.237,0.364,1
"SOD3",0.0426424581079251,-0.271112747082945,0.254,0.379,1
"NAALADL2",0.042820451432562,-0.290687961499146,0.051,0.154,1
"SECISBP2",0.0428459306088272,0.276761471350062,0.424,0.292,1
"LPP",0.0433099130276677,0.310224200729053,0.932,0.938,1
"AC073475.1",0.0440641056845852,0.396760428878964,0.203,0.108,1
"AASS",0.0444268477377939,0.366386779835445,0.288,0.185,1
"MLIP",0.0446232112986205,-0.298396348725272,0.051,0.149,1
"SGIP1",0.0449596538002267,-0.743951118366155,0.136,0.241,1
"TPM4",0.0450363833184512,-0.280313416670597,0.169,0.297,1
"COL18A1",0.045043229082432,-0.381763677242873,0.458,0.559,1
"PHLDA1",0.0456791081039723,-0.339884736908314,0.153,0.267,1
"PPP2R3A",0.0457395616439468,-0.326740974419233,0.051,0.144,1
"STXBP4",0.0461468056538843,0.257906190014927,0.271,0.159,1
"SORBS1",0.0467806284973351,-0.311767611118573,0.424,0.574,1
"RB1",0.0475826431037698,-0.254353116976584,0.407,0.513,1
"CD36",0.0476931787535612,0.531688628046131,0.61,0.503,1
"CTBP2",0.0480840586312245,-0.331896263978598,0.407,0.544,1
"CCN2",0.0482727089300876,-0.370964974675917,0.034,0.123,1
"TMBIM4",0.0485835679710336,0.32720813649323,0.288,0.195,1
"SESN1",0.049479880384397,0.358365050141954,0.475,0.354,1
"GJA4",0.0502788064835099,0.257294360047789,0.475,0.333,1
"ANKRD11",0.0505551321847315,-0.459416672224305,0.356,0.456,1
"SPAG9",0.0512197728330703,-0.262526580656387,0.22,0.359,1
"IFITM3",0.0513021271615814,-0.34348423825381,0.322,0.441,1
"CHN1",0.0514254043215869,0.285945504517657,0.203,0.113,1
"RNF24",0.0521213485375362,0.311677446455908,0.237,0.138,1
"AL356599.1",0.0533712860171496,0.265255645750472,0.186,0.097,1
"MT1E",0.0534393454047925,0.253729392369445,0.525,0.379,1
"ZNF655",0.0537444216948541,0.277800899069586,0.254,0.154,1
"PPP2R5E",0.0540725359730684,0.353664619972237,0.39,0.287,1
"SASH1",0.0543833823456956,-0.447167764152942,0.288,0.385,1
"EZR",0.0545533167150154,0.262344050330569,0.305,0.195,1
"CTDSPL",0.056044737951937,0.377588593765501,0.407,0.313,1
"BCAR3",0.0564794810596149,0.309649765108926,0.203,0.113,1
"CDC42BPA",0.056702257203565,-0.324485577593933,0.508,0.646,1
"ENPEP",0.0581895727797478,-0.575972213745942,0.458,0.559,1
"ETV6",0.0593031302684509,-0.334206424665799,0.458,0.569,1
"SPATA6",0.0598563047203078,0.296352942495468,0.186,0.103,1
"RC3H2",0.061257891249039,0.311677446455908,0.237,0.144,1
"SND1",0.0613430916190135,0.288247288376701,0.305,0.2,1
"ZBTB20",0.0615411839871405,0.321413214424764,0.949,0.928,1
"NPEPPS",0.0619104854477585,-0.289861044181386,0.186,0.297,1
"NT5C2",0.0626805445741744,0.289548559052416,0.339,0.231,1
"AL589935.1",0.0631365528835882,0.358559365589872,0.203,0.113,1
"SMG1",0.0636691980768787,-0.271343833409285,0.322,0.441,1
"CARMN",0.0637695916388897,0.300460593654265,0.814,0.667,1
"TUBA1A",0.0646713651905842,-0.264820361794588,0.153,0.256,1
"MICU3",0.0648774002068383,0.264095456672355,0.458,0.338,1
"AFF4",0.064958280676188,-0.321787165411731,0.322,0.426,1
"IGF1R",0.0656009300880829,-0.278844426582484,0.254,0.395,1
"ARHGAP10",0.0664881180923956,0.305974106965527,0.729,0.785,1
"ATP5F1E",0.067740793868503,0.27828559419959,0.305,0.21,1
"VIM",0.067835260986617,-0.262089040456065,0.458,0.549,1
"GLS",0.0683246795339191,-0.328424072071793,0.237,0.354,1
"DYRK1A",0.0683418591822304,0.250343936346544,0.576,0.462,1
"AC139720.1",0.0684936448600552,0.314054944228927,0.153,0.077,1
"MTHFD1L",0.0696752551917851,-0.436048565599883,0.085,0.179,1
"BANP",0.0706216238449871,-0.480427165516843,0.153,0.256,1
"ELF2",0.0706732826287598,-0.455884981254051,0.356,0.431,1
"NID1",0.0708008507853343,0.322588820816424,0.458,0.349,1
"MAP4",0.0710772206299183,-0.343597475178705,0.339,0.482,1
"PTPRM",0.0711260294904746,-0.486460399781056,0.373,0.503,1
"HIF1A",0.0713284006369693,-0.40363683258777,0.305,0.405,1
"JAZF1",0.0714917938002431,0.400065060331144,0.305,0.21,1
"EVA1C",0.0716816270621257,0.320573414145162,0.407,0.297,1
"STAT3",0.0724563786756943,-0.313326061548962,0.339,0.477,1
"ADAMTSL4-AS1",0.0753155531092791,-0.26983760554608,0.085,0.179,1
"MAP4K3",0.0753221000702099,-0.266801235756713,0.288,0.4,1
"FRMD4A",0.0761150181772537,-0.446793203556584,0.339,0.441,1
"PSME4",0.0768052796806161,-0.261723670864276,0.186,0.303,1
"PHIP",0.0778145683486651,0.338628832080692,0.458,0.333,1
"ADGRL2",0.078334686427004,0.394041952399298,0.254,0.159,1
"JADE1",0.0793940877726025,0.356216583563377,0.458,0.369,1
"PDLIM3",0.0796236073224637,-0.340268177453,0.186,0.292,1
"NCKAP5",0.079826662848028,-0.388113338088357,0.153,0.262,1
"HIP1",0.0798359613548707,0.385200798116102,0.542,0.436,1
"UBE2D3",0.0799750891621104,0.353849569019461,0.441,0.328,1
"WAC",0.0800702688385962,-0.252592659112147,0.339,0.446,1
"NTN4",0.08044903086508,-0.464074379067399,0.322,0.415,1
"CFH",0.0805955029987698,-0.440057497948863,0.034,0.108,1
"PDE8A",0.0809249666798286,-0.375293616708998,0.424,0.518,1
"PGAP1",0.0812488630876419,-0.650120390102542,0.169,0.262,1
"GLUL",0.0813734708889748,0.378627507027509,0.153,0.082,1
"BABAM2",0.0817472605091673,-0.259545419753914,0.119,0.215,1
"BCL2L1",0.0818127617019857,0.265255645750472,0.237,0.149,1
"MYO9A",0.0824163678444299,-0.33845232442424,0.322,0.431,1
"UACA",0.0841011469520569,0.356216583563377,0.39,0.292,1
"DIAPH2",0.0848763397637126,0.326845380371447,0.61,0.513,1
"UBE2E3",0.0851692685241235,0.344982838221206,0.271,0.174,1
"APOLD1",0.0858185252558959,-0.336512892048968,0.203,0.303,1
"ACTN1",0.0861620701739294,-0.263877840549947,0.305,0.421,1
"AOPEP",0.0872386133138319,-0.36659324260152,0.458,0.554,1
"EGR1",0.087672016907182,-0.269576366063086,0.051,0.128,1
"CHSY3",0.0877114957659735,-0.527978168062479,0.051,0.128,1
"MACF1",0.0878688114593575,-0.400325315178969,0.508,0.615,1
"BACH2",0.087987180962032,-0.410967834969797,0.119,0.215,1
"PLCL1",0.0899654507486599,-0.332259905313769,0.661,0.759,1
"PPP2R5A",0.0913839291519869,0.345148446330312,0.373,0.277,1
"AXL",0.091887058464954,-0.27531273561223,0.288,0.395,1
"MEF2C-AS1",0.0920769178964018,0.356783740700021,0.322,0.215,1
"CWF19L2",0.0934491358513871,0.307732562114635,0.305,0.221,1
"AGO3",0.094145227877044,-0.2502217546494,0.271,0.385,1
"CLU",0.0947383904152284,-0.26975321027033,0.068,0.149,1
"MAP2",0.0953337548187641,-0.284082945239963,0.186,0.297,1
"GRK5",0.0954493086489058,0.266697619924379,0.61,0.508,1
"ATP11B",0.0960662078414176,0.268048860642153,0.288,0.195,1
"PLD5",0.096950732254642,-0.418676910783408,0.085,0.169,1
"SARNP",0.0980935699603095,0.25143515116363,0.254,0.164,1
"NUTM2B-AS1",0.0981136865802893,-0.25170017839028,0.22,0.323,1
"TNC",0.0985111953366584,-0.478846129697363,0.034,0.103,1
"ZCCHC7",0.100068912293246,0.52213125870549,0.373,0.313,1
"COA1",0.100192647238536,0.299881988860105,0.271,0.179,1
"ZNF10",0.101634819062211,-0.265662565578511,0.169,0.282,1
"CALD1",0.102948432918208,-0.322687497031625,0.915,0.913,1
"ARGLU1",0.104834956317387,0.300879555481193,0.441,0.369,1
"MFSD6",0.10641658109574,0.326723278467867,0.203,0.128,1
"CD81",0.10705917952848,-0.27531273561223,0.39,0.462,1
"ATXN10",0.107112322515514,-0.255947410745299,0.203,0.303,1
"MBD5",0.107966330071197,0.366552156343403,0.61,0.528,1
"STOM",0.108317331895957,-0.275312735612231,0.169,0.262,1
"SIK2",0.110965247264024,-0.284190886958683,0.203,0.297,1
"DLC1",0.112107680641819,0.328862103522046,0.932,0.979,1
"C1orf21",0.113072576786941,0.353056552624125,0.22,0.138,1
"DYM",0.113172008522499,0.314281213840571,0.424,0.313,1
"UBE2E2",0.11381497422432,-0.265619339408386,0.339,0.462,1
"NEAT1",0.115510326910663,-0.319123830092719,1,1,1
"FOXN2",0.118093388269303,0.400162058014368,0.288,0.21,1
"ID3",0.120406603479379,-0.305778016339282,0.22,0.323,1
"FBXO32",0.121126792544149,-0.422800347934787,0.153,0.236,1
"GMDS",0.121182177502542,0.302232293546443,0.254,0.169,1
"CACNA1C",0.12352936390526,0.26751436681166,0.915,0.949,1
"AKAP12",0.12459431165701,-0.532042564591815,0.237,0.328,1
"ZFHX3",0.128284022614968,0.39908818777191,0.847,0.836,1
"EDNRB",0.128551098877681,-0.349513677453648,0.305,0.395,1
"SLMAP",0.130284069083266,-0.381935155146025,0.305,0.369,1
"PAN3",0.130550745407438,0.252199492925026,0.458,0.354,1
"ANKRD12",0.131646699668414,-0.250882696791673,0.458,0.559,1
"DES",0.132892461004065,0.288247288376701,0.254,0.174,1
"SPTBN1",0.133779703193964,0.4345591976717,0.678,0.61,1
"SAMD4A",0.135509636691378,-0.29637435114006,0.102,0.179,1
"MNAT1",0.135782843366283,0.379129423115507,0.322,0.256,1
"CMSS1",0.13645268175353,-0.480987762003745,0.254,0.354,1
"ELL2",0.137262071833186,-0.563293498576255,0.254,0.328,1
"SYTL2",0.140318037759887,-0.319706854970684,0.153,0.236,1
"CERS6",0.141636989778868,0.289548559052416,0.271,0.185,1
"MED13L",0.142631222804912,0.258646861674823,0.746,0.672,1
"LHFPL6",0.145504835751788,-0.25690069849835,0.746,0.785,1
"CCN1",0.146547536989221,-0.303657361306192,0.051,0.113,1
"WDFY2",0.146560438300276,0.266322333444825,0.475,0.369,1
"COMMD1",0.147689179664133,0.273403198898582,0.407,0.318,1
"ADAM17",0.147778492197917,0.254741424006536,0.254,0.185,1
"UBE2E1",0.148743989336413,0.287281952080471,0.254,0.185,1
"AFF3",0.15156501750896,0.447679916001371,0.339,0.277,1
"ZNF654",0.15774673317393,0.27828559419959,0.237,0.169,1
"RFX3",0.158730164367928,0.256700885159967,0.356,0.272,1
"LRMDA",0.160474480403258,-0.294574637772863,0.288,0.379,1
"ABLIM1",0.161019567516261,-0.28045603888819,0.186,0.267,1
"FILIP1",0.161411712300861,-0.323449256656501,0.542,0.615,1
"PSD3",0.165588767934849,-0.262675909934305,0.305,0.4,1
"CHSY1",0.168999314222939,-0.318125819151204,0.305,0.379,1
"EPHA3",0.172197891481067,0.278431034498205,0.407,0.338,1
"ZNF33A",0.172201811047733,0.276097205397899,0.22,0.154,1
"PIBF1",0.172846296149657,0.254466849839617,0.373,0.292,1
"CCDC102B",0.174864669219391,-0.514279381484194,0.136,0.2,1
"RPL39",0.175302426576591,0.329624464870192,0.305,0.241,1
"DPH6",0.177493300633632,0.262344050330569,0.22,0.149,1
"EXOC4",0.177577430934551,0.274025855378204,0.542,0.477,1
"BAZ2B",0.178876071384433,0.393481355912396,0.525,0.492,1
"ATP1B3",0.179729102551205,-0.858466214101513,0.458,0.482,1
"ELN",0.180152834817003,-0.291614547941331,0.085,0.149,1
"PTBP3",0.183235064179209,0.265255645750472,0.186,0.123,1
"COL3A1",0.184924197294005,-0.342668003413995,0.136,0.2,1
"RPL18",0.185164489209689,0.266437698287627,0.424,0.364,1
"WDPCP",0.193380863158932,0.261440672066306,0.322,0.246,1
"NEBL",0.193528663940207,-0.258569471777654,0.085,0.149,1
"FILIP1L",0.195603709340532,-0.335547842745601,0.458,0.538,1
"RBPJ",0.19660650392011,0.408318694842308,0.288,0.221,1
"DST",0.198044692832459,-0.281072004900915,0.559,0.621,1
"LCOR",0.198287234430158,0.311549298024407,0.271,0.215,1
"HIPK2",0.201014446310731,-0.349782518876122,0.746,0.785,1
"GSN",0.202204492243313,-0.258034744180395,0.407,0.487,1
"RGS6",0.202641818390573,0.304911846102263,0.695,0.651,1
"PDZD2",0.204778812271169,0.44706532233093,0.475,0.41,1
"PKD2",0.205846975939709,-0.252592659112147,0.271,0.344,1
"SYNPO2",0.207503756620784,-0.272906237905135,0.458,0.533,1
"DSCAML1",0.209266220397005,0.305974106965527,0.237,0.174,1
"CRIM1",0.212231625381607,-0.271772377906982,0.305,0.369,1
"HECTD4",0.213545988655058,0.257850864528721,0.407,0.333,1
"PDLIM5",0.215885502460017,0.258646861674823,0.695,0.626,1
"NAA16",0.220312177127244,0.262208770191608,0.22,0.159,1
"MGP",0.220790236144319,-0.334206424665799,0.305,0.39,1
"MAN1A1",0.225735038819965,0.309649765108926,0.169,0.113,1
"NR4A1",0.226415144975408,-0.387904561988591,0.271,0.313,1
"MUSTN1",0.22736385923685,0.270776873464635,0.407,0.318,1
"EML4",0.227464018574892,-0.279549728498701,0.271,0.349,1
"ANKRD1",0.234149394481863,-0.31364085427133,0.085,0.138,1
"TCF7L2",0.235742928901359,0.269235496663017,0.458,0.395,1
"TBCD",0.242132788986168,-0.252944922583776,0.102,0.154,1
"R3HDM2",0.245321786920804,0.275379863024179,0.322,0.256,1
"UBC",0.249348926599742,-0.261723670864276,0.254,0.308,1
"VPS13B",0.250844889348242,0.356091109999122,0.542,0.487,1
"GALNT2",0.251627781943952,-0.2999747898465,0.254,0.328,1
"PDE1C",0.253816631685598,0.250390883029514,0.237,0.349,1
"PRKCE",0.257195373130721,0.262686286138339,0.288,0.236,1
"SPRED1",0.258716768094085,-0.263877840549947,0.339,0.405,1
"AGMO",0.263478366082079,0.309649765108926,0.203,0.154,1
"NCOA2",0.264285946862415,0.250368827350606,0.508,0.467,1
"CDC14B",0.26978615867111,-0.296623241857643,0.271,0.333,1
"INPP4B",0.269982244726478,-0.2673199448587,0.542,0.626,1
"PTBP2",0.272924765421496,0.253940332522638,0.441,0.4,1
"RPL10",0.273556327501247,0.325014074761105,0.576,0.554,1
"PIAS1",0.276033634964059,0.333811815782915,0.458,0.405,1
"LMOD1",0.282049406045268,0.286950716849791,0.441,0.421,1
"UTRN",0.285721115369058,0.269548106640598,0.831,0.821,1
"DEPP1",0.286518511419157,-0.264341617791228,0.085,0.133,1
"MAMDC2",0.289990269400634,0.315673552736695,0.169,0.123,1
"NDUFAF2",0.290008685926485,0.317511882881896,0.203,0.159,1
"MYH11",0.295168331341423,-0.312223425604464,0.458,0.533,1
"RERG",0.297159165754145,-0.355878216915899,0.186,0.236,1
"STAU2",0.301960395348424,0.300749705785693,0.271,0.236,1
"HNRNPA2B1",0.306859907508253,-0.257523422168702,0.441,0.477,1
"SORT1",0.310486742428136,0.332957138600995,0.339,0.292,1
"EPS8",0.310947036244898,0.255815949864167,0.763,0.815,1
"LINC01197",0.313031029998807,0.275929147264924,0.373,0.318,1
"BSG",0.314766656290606,0.29767712344285,0.237,0.179,1
"DNAJC24",0.32127068790102,0.256764184856833,0.119,0.082,1
"TPM1",0.327283745583059,0.362408667990392,0.814,0.728,1
"PKIG",0.330448343895536,0.289750207671221,0.322,0.267,1
"PCCA",0.332954737515063,0.280205987216444,0.271,0.221,1
"GAB1",0.333492916028157,0.257294360047789,0.322,0.292,1
"MBNL1",0.333516948099781,0.307601936460067,0.814,0.8,1
"AAK1",0.347356292339563,0.337324723551774,0.424,0.395,1
"MEF2C",0.350241915625082,0.299080523398738,0.492,0.441,1
"TTN",0.350248961119768,-0.665772212170409,0.508,0.559,1
"PRDM16",0.360762195210781,-0.317404069101263,0.22,0.267,1
"CAMKMT",0.36112733680865,0.272991294530077,0.254,0.205,1
"GRAMD2B",0.370459220333583,0.297266040653093,0.186,0.144,1
"KDM3B",0.372394684983581,0.262208770191608,0.203,0.169,1
"BTBD9",0.393025936528739,0.258902949264406,0.559,0.538,1
"GAB2",0.395243398837305,-0.256697057444884,0.22,0.262,1
"RPS28",0.397842820388139,0.250756076055357,0.373,0.364,1
"EGFR",0.420673998390597,0.328082483205911,0.424,0.374,1
"MXI1",0.425371781223795,0.300749705785693,0.271,0.236,1
"SCLT1",0.446418849853315,-0.256792647641433,0.322,0.359,1
"ADAMTS9",0.489617660602843,-0.705538146967178,0.695,0.538,1
"UBE2R2",0.505081293104806,0.340346562331842,0.22,0.205,1
"SEC24D",0.508243367279783,-0.259771884716453,0.186,0.21,1
"RAD51B",0.51627996161248,0.470503776136241,0.424,0.41,1
"SLC7A2",0.543847638652021,-0.303405042641584,0.22,0.262,1
"LAMA2",0.566172822233292,0.707694193474464,0.356,0.4,1
"ARHGEF7",0.635196174433379,-0.256502885837472,0.712,0.713,1
"LAMA4",0.670094209912088,-0.356842621108829,0.288,0.287,1
"PDK4",0.675643151987358,-0.728559157033323,0.559,0.503,1
"KIAA1217",0.704985150153562,0.373970746075782,0.271,0.272,1
"NXN",0.744188486109873,-0.361900420608321,0.339,0.349,1
"C7",0.798999310364945,0.276097205397899,0.119,0.113,1
"CCNH",0.833099236434693,-0.278951312675578,0.61,0.569,1
"MAPK10",0.837634223949065,0.251835129988151,0.237,0.267,1
"C11orf96",0.838168300671486,-0.292659979176128,0.661,0.621,1
"PDE10A",0.860867494152808,-0.272278675522597,0.373,0.328,1
"MIPOL1",0.865363469778598,0.255623883426415,0.22,0.231,1
"TPM2",0.916894557093537,0.416242398864029,0.458,0.451,1
