"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"LNPK",4.89022587421057e-25,0.289071291114112,0.706,0.24,1.78987157221981e-20,4.13823790947044e-193,0.363328181960808,0.695,0.194,1.51463645724527e-188,4.89022587421057e-25,8.2764758189409e-193
"C11orf54",5.504389791386e-37,0.417116552272739,0.735,0.216,2.01466170754519e-32,4.16917999492298e-193,0.31807478153046,0.664,0.181,1.52596156994176e-188,5.504389791386e-37,8.33835998984601e-193
"FHIT",1.7480968392708e-46,1.3497299885859,0.919,0.346,6.39820924141506e-42,5.10273361974244e-193,0.954874263112576,0.963,0.38,1.86765153216193e-188,1.7480968392708e-46,1.02054672394852e-192
"TARBP1",1.73922186364441e-27,0.329504835059313,0.61,0.187,6.36572594312491e-23,5.4451472710124e-193,0.415858072863218,0.688,0.195,1.99297835266325e-188,1.73922186364441e-27,1.08902945420251e-192
"AFG1L",8.39591704365495e-31,0.494542478246,0.596,0.172,3.07298959714815e-26,1.24938069763081e-192,0.366376303160538,0.644,0.174,4.57285829139855e-188,8.39591704365495e-31,2.49876139526164e-192
"MASP1",2.02310745557352e-41,0.328448970763549,0.493,0.102,7.40477559814464e-37,1.58057645637463e-192,0.339685554149404,0.493,0.11,5.78506788797678e-188,2.02310745557352e-41,3.16115291274931e-192
"RAB3IP",1.68827375287048e-47,0.392349195294954,0.5,0.095,6.17925076288123e-43,2.22803529050768e-192,0.357873315823896,0.605,0.155,8.15483196678717e-188,1.68827375287048e-47,4.45607058101549e-192
"RNLS",1.30442580290839e-22,0.280815983599381,0.566,0.188,4.77432888122499e-18,2.70472718859222e-192,0.394089549563289,0.611,0.16,9.8995719829664e-188,1.30442580290839e-22,5.40945437718451e-192
"TUSC3",1.43495198824822e-60,0.869514944178548,0.765,0.176,5.25206777218729e-56,2.5473388164011e-191,0.436714206669981,0.739,0.222,9.32351480190966e-187,1.43495198824822e-60,5.09467763280225e-191
"TMEM131L",2.94329024474872e-47,0.714132802678002,0.824,0.234,1.07727366248048e-42,6.73747912661159e-191,0.418053254040157,0.802,0.251,2.46598473513111e-186,2.94329024474872e-47,1.34749582532235e-190
"TENT5A",7.2596785650899e-26,0.809892519355722,0.868,0.38,2.65711495160855e-21,1.05245884861886e-190,0.659215986460531,0.873,0.287,3.85210463182991e-186,7.2596785650899e-26,2.10491769723777e-190
"UBE2QL1",4.71138677940405e-64,0.567685037823266,0.471,0.066,1.72441467512967e-59,2.88405210720232e-190,0.330686588813426,0.418,0.083,1.05559191175712e-185,4.71138677940405e-64,5.76810421440477e-190
"MRPL15",2.71979000073866e-40,0.337168468830206,0.596,0.144,9.95470338170359e-36,2.94348279907021e-190,0.329813350795275,0.564,0.141,1.07734413928769e-185,2.71979000073866e-40,5.8869655981403e-190
"GLCCI1",2.90765496663819e-33,0.3763428052059,0.61,0.169,1.06423079433924e-28,4.59132856277586e-190,0.269844493809361,0.679,0.189,1.68047216726159e-185,2.90765496663819e-33,9.1826571255515e-190
"PLD1",2.26711764719678e-17,0.335869994215573,0.904,0.454,8.29787730050492e-13,5.14358405680496e-190,0.745053670739207,0.932,0.344,1.88260320063118e-185,2.26711764719678e-17,1.02871681136099e-189
"SOX2-OT",1.42003013551603e-44,0.646621301676615,0.537,0.116,5.19745229900223e-40,6.85407468072562e-190,0.41412362011406,0.485,0.107,2.50865987389238e-185,1.42003013551603e-44,1.37081493614509e-189
"CCNB1IP1",2.72862909550948e-28,0.251180516514366,0.566,0.161,9.98705535247425e-24,1.25561808829211e-189,0.278448659602162,0.553,0.134,4.59568776495795e-185,2.72862909550948e-28,2.51123617658418e-189
"NIBAN1",2.19399780912875e-42,1.0727173489711,0.875,0.323,8.03025138119213e-38,2.33588069295678e-189,0.795311315154034,0.946,0.369,8.54955692429111e-185,2.19399780912875e-42,4.67176138591354e-189
"DENND5B",5.59267370253453e-37,0.668277366706147,0.875,0.302,2.04697450186466e-32,2.54462514008592e-189,0.667499145424367,0.915,0.325,9.31358247522846e-185,5.59267370253453e-37,5.08925028017187e-189
"DECR1",2.22940201230593e-23,0.541641320390482,0.882,0.413,8.15983430524094e-19,3.95341754174187e-189,0.695097191913742,0.909,0.324,1.44699035445294e-184,2.22940201230593e-23,7.90683508348394e-189
"TMEM161B-AS1",1.77853142691254e-28,0.559432424110252,0.846,0.326,6.50960287564259e-24,5.86726799254147e-189,0.627881605336121,0.876,0.293,2.1474787579501e-184,1.77853142691254e-28,1.17345359850829e-188
"TUB",1.54921447280452e-24,0.265058574876485,0.36,0.088,5.67027989191184e-20,7.22761325679173e-189,0.334861836914503,0.447,0.093,2.64537872811834e-184,1.54921447280452e-24,1.44552265135838e-188
"ANKRD26",5.49699177823848e-27,0.31691896693618,0.647,0.208,2.01195396075307e-22,7.75906843245223e-189,0.46176622526328,0.769,0.239,2.83989663696184e-184,5.49699177823848e-27,1.55181368649044e-188
"AC104596.1",1.33520464777284e-40,0.408216714467403,0.537,0.12,4.88698253131338e-36,4.0417965292207e-188,0.386392203325114,0.605,0.156,1.47933794766007e-183,1.33520464777284e-40,8.08359305844146e-188
"HMGN3",2.14922774421389e-21,0.352820859204676,0.809,0.329,7.86638846659727e-17,3.76291524971187e-187,0.458452750909989,0.812,0.257,1.37726461054704e-182,2.14922774421389e-21,7.52583049942389e-187
"AL590814.1",2.09139367614786e-41,0.345475300434196,0.147,0.009,7.65470999406878e-37,1.90682743701957e-186,0.293161436611157,0.198,0.018,6.97917910223534e-182,2.09139367614786e-41,3.81365487403914e-186
"ARHGEF9",6.66937443699766e-36,0.540358774296844,0.632,0.175,2.44105773768552e-31,2.38379790827407e-186,0.379743622832045,0.687,0.194,8.72493872407391e-182,6.66937443699766e-36,4.76759581654815e-186
"PGM1",5.03905803875335e-44,0.502160809265768,0.618,0.146,1.84434563276411e-39,3.70399416256713e-186,0.400847640491781,0.654,0.178,1.35569890344119e-181,5.03905803875335e-44,7.40798832513415e-186
"KIF9-AS1",7.65678564326793e-35,0.31020144380669,0.544,0.133,2.8024601132925e-30,3.93011852476438e-186,0.377529683703144,0.599,0.158,1.43846268124901e-181,7.65678564326793e-35,7.86023704952893e-186
"TOM1L2",7.61328144958214e-25,0.535323401363482,0.757,0.29,2.78653714336156e-20,4.37211207762472e-186,0.655303657136551,0.894,0.304,1.60023674153142e-181,7.61328144958214e-25,8.74422415524925e-186
"XPR1",2.54988800196243e-46,1.51565301796139,0.949,0.476,9.33284507598269e-42,5.52507603650114e-186,1.04982263107496,0.956,0.432,2.02223308011978e-181,2.54988800196243e-46,1.10501520730022e-185
"CD36",1.90472416094298e-15,0.460504465208199,0.963,0.601,6.97148090146741e-11,6.13163628017662e-186,0.934059242495433,0.995,0.612,2.24424019490744e-181,1.90472416094298e-15,1.2263272560353e-185
"ZMYND8",5.40657233330618e-22,0.599085254971162,0.824,0.371,1.9788595397134e-17,1.22820958873136e-185,0.633632435908767,0.878,0.311,4.49536991571566e-181,5.40657233330618e-22,2.45641917746272e-185
"AC008014.1",1.38492733457746e-24,0.364476275653991,0.757,0.282,5.06897253728696e-20,2.38189227591178e-185,0.495925050175884,0.785,0.246,8.71796391906469e-181,1.38492733457746e-24,4.7637845518236e-185
"AL592430.1",5.00437447532848e-55,0.390844142518687,0.412,0.059,1.83165110171498e-50,9.04577564021038e-185,0.277129267902911,0.346,0.06,3.3108443420734e-180,5.00437447532848e-55,1.80915512804205e-184
"AC008571.2",3.35529729992389e-77,1.15431501780147,0.559,0.081,1.22807236474514e-72,1.58710159836386e-184,0.684135525019124,0.52,0.125,5.80895056017156e-180,3.35529729992389e-77,3.17420319672766e-184
"HEY2",9.69911629558175e-49,0.535511553192229,0.64,0.142,3.54997355534588e-44,6.5352366580961e-184,0.294736427355735,0.498,0.113,2.39196196922975e-179,9.69911629558175e-49,1.30704733161922e-183
"LINC02362",7.25043148236527e-67,0.488037466455158,0.566,0.09,2.65373042686051e-62,7.30470940772688e-184,0.302053043461992,0.416,0.084,2.67359669032211e-179,7.25043148236527e-67,1.4609418815454e-183
"SEMA6D",3.67933201584805e-38,0.293077685967303,0.5,0.11,1.34667231112055e-33,2.40753483220589e-183,0.269876693504527,0.497,0.114,8.81181823935677e-179,3.67933201584805e-38,4.81506966441165e-183
"NBEA",9.7616620193059e-27,0.845596552787777,0.897,0.46,3.57286591568615e-22,3.95091405503473e-183,0.90651502802427,0.953,0.43,1.44607405328326e-178,9.7616620193059e-27,7.90182811006956e-183
"MEIS2",1.27781745471248e-32,0.940592658759547,0.919,0.392,4.67693966599314e-28,4.28898274612599e-183,0.812154597534111,0.937,0.354,1.56981057490958e-178,1.27781745471248e-32,8.57796549225203e-183
"SLC38A1",2.58992346833802e-63,0.923411680250655,0.794,0.185,9.479378886464e-59,5.74455481152575e-183,0.296232364754011,0.766,0.223,2.10256450656654e-178,2.58992346833802e-63,1.14891096230515e-182
"DCUN1D2",7.66404106321399e-26,0.368605365769092,0.691,0.235,2.80511566954695e-21,9.30817755922388e-183,0.511460179701047,0.835,0.274,3.40688606845153e-178,7.66404106321399e-26,1.86163551184479e-182
"ZNF780B",4.00245936630217e-23,0.282554798689526,0.603,0.203,1.46494015266026e-18,2.38692179343766e-182,0.403517279102385,0.771,0.239,8.73637245616118e-178,4.00245936630217e-23,4.77384358687524e-182
"MYH7",8.60669875513032e-40,0.68701764890719,0.978,0.402,3.15013781136525e-35,3.04961935365395e-182,0.741376335383084,0.992,0.385,1.11619117963088e-177,8.60669875513032e-40,6.09923870730788e-182
"NHSL1",2.38980015267122e-29,0.379345067034669,0.853,0.306,8.74690753879192e-25,7.74947737510271e-182,0.488110970270576,0.88,0.308,2.83638621406134e-177,2.38980015267122e-29,1.54989547502057e-181
"ASB10",5.57615989940369e-73,0.403108741480769,0.493,0.062,2.04093028478075e-68,1.92706996319563e-181,0.265726162158915,0.373,0.069,7.05326877229232e-177,5.57615989940369e-73,3.85413992639126e-181
"MARCH3",1.13019172310435e-48,1.00569322430067,0.831,0.243,4.13661472573423e-44,3.0704522840754e-181,0.452286959548746,0.861,0.294,1.12381624049444e-176,1.13019172310435e-48,6.14090456815086e-181
"FGGY",2.24112393643334e-29,0.465639453565834,0.765,0.256,8.20273771973967e-25,3.18103890379179e-181,0.372221981166034,0.677,0.195,1.16429204917683e-176,2.24112393643334e-29,6.36207780758353e-181
"PRKN",4.36393525640095e-33,1.15050241313608,0.949,0.561,1.59724394319531e-28,3.88780239821898e-181,1.00585061410678,0.977,0.512,1.42297455577213e-176,4.36393525640095e-33,7.77560479643776e-181
"KLRG1",2.31299294725314e-25,0.266619471637674,0.346,0.08,8.46578548624121e-21,4.85731833347981e-181,0.265259452497431,0.435,0.091,1.77782708323694e-176,2.31299294725314e-25,9.71463666695947e-181
"LAPTM4B",3.12034237182225e-67,0.792476662920376,0.816,0.179,1.14207651151066e-62,5.48240841615469e-181,0.401919398024424,0.724,0.212,2.00661630439678e-176,3.12034237182225e-67,1.09648168323097e-180
"STXBP6",2.60558952687583e-23,0.393460341588718,0.824,0.322,9.53671822731824e-19,5.6337652402885e-181,0.451150817028405,0.854,0.282,2.06201441559799e-176,2.60558952687583e-23,1.12675304805773e-180
"LINC00886",8.03130725491389e-39,0.507386874714653,0.559,0.137,2.93953876837103e-34,5.65735385094991e-181,0.4204413134293,0.603,0.16,2.07064808298618e-176,8.03130725491389e-39,1.13147077018996e-180
"AC023590.1",3.38629423557328e-59,0.552278717979982,0.61,0.115,1.23941755316218e-54,5.747213140743e-181,0.322951710513362,0.478,0.109,2.10353748164335e-176,3.38629423557328e-59,1.1494426281486e-180
"OSBPL6",3.97783055665708e-30,0.401468319838801,0.426,0.097,1.45592576204206e-25,9.86521033234222e-181,0.371206177596626,0.584,0.153,3.61076563374057e-176,3.97783055665708e-30,1.97304206646844e-180
"AC008957.2",8.41932916208569e-68,0.677580048703023,0.676,0.128,3.08155866661498e-63,1.6067632547026e-180,0.301844234564228,0.475,0.107,5.88091418853698e-176,8.41932916208569e-68,3.21352650940523e-180
"BVES-AS1",2.11091163031566e-38,0.276722190748337,0.368,0.064,7.72614765811834e-34,2.41324854384171e-180,0.333198372427689,0.439,0.095,8.83273099531503e-176,2.11091163031566e-38,4.82649708768339e-180
"HECW2",1.52845936169679e-31,0.526780502907066,0.904,0.329,5.59431410974643e-27,4.07391798967386e-180,0.544986922138701,0.892,0.307,1.49109472340053e-175,1.52845936169679e-31,8.14783597934786e-180
"NHLRC2",1.4390598670172e-32,0.81752817042461,0.89,0.375,5.26710301926966e-28,6.40086679329324e-180,0.667162898920747,0.914,0.33,2.34278125501326e-175,1.4390598670172e-32,1.28017335865866e-179
"GRAMD1B",1.8603324342742e-61,0.970004271804091,0.772,0.18,6.80900274268699e-57,1.1662080767502e-179,0.429068660758779,0.749,0.214,4.26843818171342e-175,1.8603324342742e-61,2.33241615350041e-179
"PRELID2",1.01227601116392e-32,0.82584773945383,0.64,0.196,3.70503142846108e-28,1.77380061867663e-179,0.429700274793522,0.722,0.216,6.49228764441834e-175,1.01227601116392e-32,3.54760123735328e-179
"AL078604.4",2.23840382857669e-20,0.265631467877316,0.412,0.12,8.19278185297356e-16,1.98643504134794e-179,0.344504815557645,0.622,0.169,7.27055089483758e-175,2.23840382857669e-20,3.97287008269592e-179
"EOGT",3.49118894989862e-31,0.327655180689165,0.544,0.146,1.27781006755239e-26,2.0441604609617e-179,0.344432869001727,0.549,0.138,7.48183170316591e-175,3.49118894989862e-31,4.08832092192346e-179
"ADGRL2",6.05134292694184e-21,0.585152672613285,0.926,0.481,2.21485202468998e-16,8.53388176971446e-179,0.856212341709238,0.953,0.395,3.12348606653319e-174,6.05134292694184e-21,1.70677635394292e-178
"PEX7",2.32152598375621e-34,0.358952179431631,0.551,0.141,8.49701725314609e-30,1.38332710680594e-178,0.308937014507325,0.511,0.123,5.06311554362043e-174,2.32152598375621e-34,2.76665421361184e-178
"MYOT",6.97637129059785e-43,0.296121442362133,0.419,0.074,2.55342165607172e-38,1.54230696736858e-178,0.262685207397666,0.368,0.068,5.64499773126575e-174,6.97637129059785e-43,3.08461393473721e-178
"SPEG",2.56324373744616e-60,0.416406672782011,0.463,0.068,9.38172840342668e-56,7.55830144619865e-178,0.295853271353773,0.418,0.087,2.76641391232317e-173,2.56324373744616e-60,1.51166028923974e-177
"ST7",8.32767248849519e-36,0.472611036972704,0.632,0.173,3.04801140751412e-31,4.19414214817608e-177,0.400069888081218,0.658,0.189,1.53509796765393e-172,8.32767248849519e-36,8.38828429635232e-177
"AL136456.1",2.87085505524108e-33,0.396377166842308,0.243,0.034,1.05076165876879e-28,6.28694796254421e-177,0.30206921122369,0.365,0.067,2.30108582377081e-172,2.87085505524108e-33,1.25738959250887e-176
"CXXC4-AS1",5.28167944520795e-18,0.295993949179369,0.228,0.052,1.93314749374056e-13,1.31080689531779e-176,0.348590882919754,0.341,0.059,4.79768431755266e-172,5.28167944520795e-18,2.62161379063552e-176
"ARHGAP24",1.21709258825116e-21,0.874427626901225,0.971,0.542,4.45468058225808e-17,4.39930899612018e-176,0.924280665372121,0.959,0.461,1.61019108566995e-171,1.21709258825116e-21,8.79861799224038e-176
"ACYP2",4.21695275932291e-29,0.871258752069429,0.919,0.452,1.54344687943978e-24,4.67159286473849e-176,0.801754698796395,0.948,0.407,1.70984970442294e-171,4.21695275932291e-29,9.34318572947716e-176
"PYGB",1.80061623610029e-52,0.658274175160646,0.684,0.156,6.59043548575067e-48,5.49985914299547e-176,0.350796491622171,0.678,0.192,2.01300344492777e-171,1.80061623610029e-52,1.09997182859907e-175
"AC114316.1",1.49846412388826e-57,0.736012828843672,0.39,0.051,5.48452853984341e-53,6.33505589849487e-176,0.37020731822409,0.317,0.053,2.31869380940811e-171,1.49846412388826e-57,1.26701117969897e-175
"MB",4.08554406080099e-34,0.26023501095152,0.978,0.464,1.49534998169377e-29,1.96291544050956e-175,0.834280040921463,0.99,0.463,7.18446680380905e-171,4.08554406080099e-34,3.92583088101909e-175
"KCNQ1",2.40102228543567e-35,0.48262516975373,0.728,0.215,8.7879816669231e-31,2.85395691908597e-175,0.415280089667263,0.769,0.24,1.04457677195466e-170,2.40102228543567e-35,5.70791383817192e-175
"TDRD3",9.33197819669179e-29,0.670381683935156,0.912,0.387,3.41559733977116e-24,3.71866113225733e-175,0.690357574250822,0.929,0.355,1.36106716101751e-170,9.33197819669179e-29,7.43732226451482e-175
"AC090204.1",1.509640767033e-26,0.432719570361369,0.294,0.059,5.52543617141747e-22,3.15488988120838e-174,0.302811136705276,0.359,0.066,1.15472124542108e-169,1.509640767033e-26,6.3097797624168e-174
"PLA2G12A",1.73784802794339e-33,0.352172966718004,0.551,0.142,6.36069756707561e-29,7.49809855907231e-174,0.301240697947869,0.556,0.144,2.74437905360606e-169,1.73784802794339e-33,1.49961971181445e-173
"CRYAB",2.4123668071846e-36,0.276398660559032,0.993,0.508,8.82950375097636e-32,3.16911513771161e-173,0.822351905868444,0.981,0.449,1.15992783155383e-168,2.4123668071846e-36,6.3382302754234e-173
"TXNRD1",1.26462009562857e-15,0.379149333390897,0.735,0.333,4.62863601201013e-11,3.53093831210984e-173,0.484064481350353,0.807,0.271,1.29235873161532e-168,1.26462009562857e-15,7.06187662421959e-173
"CKM",1.86757412809351e-41,0.350553323581581,0.934,0.305,6.83550806623505e-37,4.86307619366833e-173,0.435140142643505,0.861,0.278,1.77993451764455e-168,1.86757412809351e-41,9.72615238733685e-173
"SLC25A20",5.27843475322686e-35,0.318762259252609,0.507,0.12,1.93195990402856e-30,1.49928140136962e-172,0.282853764518618,0.48,0.114,5.48751985715295e-168,5.27843475322686e-35,2.99856280273923e-172
"LDHB",7.48289729664004e-37,0.491405697229749,0.949,0.355,2.73881523954322e-32,2.63949496869789e-172,0.571824691100191,0.89,0.314,9.66081553493114e-168,7.48289729664004e-37,5.27898993739571e-172
"ZNF208",2.36797423212477e-25,0.587335636013604,0.522,0.159,8.66702248699989e-21,2.83906926964083e-172,0.734487537114558,0.707,0.225,1.03912774338124e-167,2.36797423212477e-25,5.67813853928173e-172
"ZBTB43",3.94934265208893e-33,0.458003387035082,0.721,0.223,1.44549890409107e-28,4.39638115667277e-172,0.381186731246342,0.736,0.226,1.6091194671538e-167,3.94934265208893e-33,8.79276231334577e-172
"SLC39A14",6.44692582672384e-43,0.373419344977735,0.684,0.17,2.35963932183919e-38,2.74322640242286e-171,0.369628659546602,0.725,0.219,1.00404829555079e-166,6.44692582672384e-43,5.48645280484561e-171
"RASGRP3",2.15314333466124e-33,0.548774262552477,0.801,0.266,7.8807199191936e-29,3.02547402661319e-171,0.260625198619107,0.804,0.256,1.10735374848069e-166,2.15314333466124e-33,6.05094805322628e-171
"CDKL5",1.01319069725082e-35,0.587051901632239,0.713,0.212,3.70837927100774e-31,3.77610358948138e-171,0.318603761768995,0.673,0.196,1.38209167478608e-166,1.01319069725082e-35,7.55220717896291e-171
"SYNPO2",9.24413414278437e-58,1.59307042650602,0.956,0.389,3.38344553760051e-53,1.17172324973805e-170,0.782140977202229,0.968,0.397,4.28862426636624e-166,9.24413414278437e-58,2.34344649947605e-170
"MPHOSPH9",1.05429933151157e-37,0.371114301384576,0.603,0.152,3.85884098326549e-33,2.0184447154555e-170,0.267908987448098,0.582,0.157,7.38770950303867e-166,1.05429933151157e-37,4.0368894309109e-170
"ERC2",2.27665467638405e-35,0.533226035980958,0.287,0.045,8.33278378103325e-31,2.75976904805174e-170,0.314962357105071,0.271,0.039,1.01010306927742e-165,2.27665467638405e-35,5.51953809610363e-170
"AC011997.2",5.68437316444157e-55,0.467864920089602,0.551,0.101,2.08053742191726e-50,1.38839206188539e-169,0.263433468660403,0.454,0.104,5.08165378570672e-165,5.68437316444157e-55,2.77678412377084e-169
"NDFIP2",1.39677583463127e-53,0.697451895925932,0.779,0.186,5.11233923233393e-49,1.7967196278431e-169,0.339424592554744,0.655,0.189,6.57617350986854e-165,1.39677583463127e-53,3.59343925568622e-169
"COL10A1",4.74011707857641e-44,0.41818007628153,0.559,0.123,1.73493025192975e-39,1.65931148634819e-168,0.292250531207696,0.411,0.088,6.07324597118302e-164,4.74011707857641e-44,3.31862297269635e-168
"EEFSEC",1.40036084931806e-25,0.388211414189653,0.721,0.254,5.12546074458905e-21,2.17863525177682e-168,0.425276712626528,0.795,0.266,7.97402288502833e-164,1.40036084931806e-25,4.35727050355371e-168
"CACNA2D1",4.94918154780274e-28,0.799575755983478,0.897,0.445,1.81144993831128e-23,5.02028175611574e-168,0.782891807754427,0.963,0.436,1.83747332555592e-163,4.94918154780274e-28,1.00405635122313e-167
"COX6A2",3.22066873536803e-38,0.394764925761333,0.956,0.348,1.17879696383205e-33,1.19181461605292e-167,0.284183898263646,0.834,0.266,4.3621606762153e-163,3.22066873536803e-38,2.38362923210585e-167
"ACSS1",4.37398067363216e-33,0.388483736947819,0.64,0.183,1.60092066635611e-28,1.27837746108709e-167,0.331915795357454,0.592,0.164,4.67898934532487e-163,4.37398067363216e-33,2.55675492217421e-167
"GBX1",2.89673355929979e-64,0.252703004216254,0.316,0.029,1.06023345003932e-59,1.47616746707418e-167,0.297800545635815,0.36,0.07,5.40292054623822e-163,2.89673355929979e-64,2.95233493414831e-167
"AC011369.1",7.75978149626517e-86,0.977975472421712,0.691,0.111,2.84015762544801e-81,1.67493942560002e-167,0.348196187999598,0.473,0.114,6.13044579163864e-163,7.75978149626517e-86,3.34987885120015e-167
"TNNT1",7.90857561025306e-63,0.498850136754545,0.551,0.091,2.89461775910872e-58,2.03356390968249e-167,0.353884751420142,0.501,0.124,7.44304726582889e-163,7.90857561025306e-63,4.06712781936501e-167
"TBX20",6.035599341035e-56,1.19229239176502,0.897,0.267,2.20908971481222e-51,7.77630097061022e-167,0.373816322797504,0.783,0.243,2.84620391825305e-162,6.035599341035e-56,1.55526019412205e-166
"GALNT16",1.29785556727273e-43,0.38927975777748,0.485,0.096,4.7502811617749e-39,9.23606149059103e-167,0.28775424280507,0.606,0.166,3.38049086617122e-162,1.29785556727273e-43,1.84721229811823e-166
"MIR193BHG",8.97554856987605e-34,0.349628204706432,0.493,0.118,3.28514053206033e-29,1.19249233110597e-166,0.383456967613084,0.498,0.125,4.36464118108098e-162,8.97554856987605e-34,2.38498466221196e-166
"ATP2A2",1.28550426296725e-46,1.13698126270039,0.941,0.413,4.70507415288644e-42,1.34213472020433e-166,0.844966431209393,0.956,0.405,4.91234728941988e-162,1.28550426296725e-46,2.68426944040875e-166
"AC126182.3",4.08611841982159e-82,0.884832972319833,0.625,0.091,1.4955602028389e-77,1.36398514927672e-166,0.384340263872402,0.425,0.094,4.99232204486771e-162,4.08611841982159e-82,2.72797029855349e-166
"SLC30A10",2.69599482081162e-45,0.427209078693333,0.375,0.058,9.8676106436526e-41,1.60039204286713e-166,0.404914462026632,0.414,0.091,5.85759491609799e-162,2.69599482081162e-45,3.20078408573426e-166
"MFSD11",3.55796328621393e-31,0.436933098156868,0.699,0.222,1.30225014238716e-26,2.93611471371496e-166,0.361963312664989,0.748,0.237,1.07464734636681e-161,3.55796328621393e-31,5.87222942743002e-166
"AC023494.1",1.5249182553949e-76,0.799176867634096,0.765,0.144,5.58135330657088e-72,4.52761266425511e-166,0.28045585961812,0.425,0.094,1.65715151124401e-161,1.5249182553949e-76,9.05522532851006e-166
"AC005358.1",2.17179232594365e-45,0.517423498747202,0.471,0.09,7.94897709218635e-41,7.26395238359828e-166,0.299340556805939,0.43,0.096,2.65867921192081e-161,2.17179232594365e-45,1.45279047671964e-165
"MTERF2",1.14207712718804e-32,0.269872018929157,0.522,0.132,4.18011649322093e-28,1.11127683076974e-165,0.277209227908863,0.515,0.131,4.06738432830032e-161,1.14207712718804e-32,2.22255366153953e-165
"XK",1.33796417462833e-47,0.28014760708399,0.368,0.053,4.89708267555715e-43,1.38496281583896e-165,0.297400528326599,0.351,0.067,5.06910240225217e-161,1.33796417462833e-47,2.76992563167788e-165
"MTFR1",1.78025661200993e-46,1.00182167475819,0.86,0.296,6.51591722561753e-42,4.45682629301718e-165,0.45778918517895,0.819,0.267,1.63124299150722e-160,1.78025661200993e-46,8.9136525860346e-165
"CDH13",4.72406081101259e-30,0.930196210925105,0.934,0.425,1.72905349743872e-25,5.24258770478908e-165,0.814666977721394,0.976,0.395,1.91883952582985e-160,4.72406081101259e-30,1.0485175409578e-164
"ACSS2",7.63161309218138e-42,0.391242628192782,0.684,0.175,2.79324670786931e-37,8.8900386113628e-165,0.327197276062601,0.622,0.179,3.2538430321449e-160,7.63161309218138e-42,1.77800772227259e-164
"MARK1",1.86721432060734e-32,0.45327297152829,0.684,0.206,6.83419113485492e-28,9.6930418627936e-165,0.310716117693763,0.758,0.243,3.54775025220109e-160,1.86721432060734e-32,1.93860837255873e-164
"PERP",1.03194827316059e-43,0.29634883664542,0.566,0.125,3.77703387459509e-39,1.07969152030178e-164,0.278829160011882,0.442,0.102,3.95177893345654e-160,1.03194827316059e-43,2.15938304060352e-164
"TSPAN12",5.28655679558328e-41,0.33282170401676,0.544,0.122,1.93493265275144e-36,2.17452050847455e-164,0.276325863683472,0.52,0.134,7.95896251306771e-160,5.28655679558328e-41,4.34904101694917e-164
"GATA6-AS1",1.15743301406965e-39,0.307182315810931,0.426,0.081,4.23632057479632e-35,2.85651290012338e-164,0.281717383896797,0.418,0.093,1.04551228657416e-159,1.15743301406965e-39,5.71302580024672e-164
"COX10",3.51473226083595e-40,0.595760474135775,0.743,0.215,1.28642715478857e-35,3.70851986845044e-164,0.401383643990276,0.773,0.242,1.35735535705154e-159,3.51473226083595e-40,7.4170397369007e-164
"ME3",2.98821165533581e-33,0.401826112578688,0.706,0.209,1.09371534796946e-28,4.96734786041819e-164,0.310534146742702,0.734,0.234,1.81809899039166e-159,2.98821165533581e-33,9.93469572083641e-164
"OIP5-AS1",6.45335581232877e-18,0.257748958917695,0.684,0.273,2.36199276087045e-13,5.95737793328924e-164,0.398650444471073,0.762,0.249,2.18045989736319e-159,6.45335581232877e-18,1.19147558665786e-163
"B3GALNT2",3.47403393112303e-31,0.344666877980812,0.647,0.191,1.27153115913034e-26,8.78384723069858e-164,0.30178504790869,0.724,0.224,3.21497592490799e-159,3.47403393112303e-31,1.75676944613977e-163
"ZFPM2",3.72806365249195e-38,1.17287717839816,0.985,0.5,1.36450857744858e-33,1.18929837965581e-163,0.922815696054642,0.973,0.479,4.35295099937822e-159,3.72806365249195e-38,2.37859675931166e-163
"DHX35",4.18494284663849e-35,0.412784884546416,0.625,0.173,1.53173093129815e-30,1.26147760729579e-163,0.288776848669804,0.569,0.155,4.61713419046333e-159,4.18494284663849e-35,2.52295521459163e-163
"AC002463.1",3.66995348325214e-25,0.360450410275432,0.735,0.262,1.34323967440512e-20,1.51113646480391e-163,0.364376400393794,0.687,0.21,5.5309105748288e-159,3.66995348325214e-25,3.0222729296079e-163
"ATF7IP2",7.46136447716573e-28,0.29268787310838,0.824,0.293,2.73093401228743e-23,2.1187266607449e-163,0.487180023379604,0.837,0.295,7.75475145099241e-159,7.46136447716573e-28,4.23745332148989e-163
"MYL3",5.70464032183931e-51,0.82117990008512,0.971,0.348,2.08795540419641e-46,3.67187993686747e-163,0.592916092396264,0.958,0.33,1.34394477569286e-158,5.70464032183931e-51,7.34375987373506e-163
"AL160254.1",5.58279162235918e-49,0.500408041703694,0.493,0.091,2.04335756169968e-44,5.29854144943946e-163,0.252646804185549,0.356,0.069,1.93931915590934e-158,5.58279162235918e-49,1.05970828988786e-162
